"","X","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","VictimsPreGF2020Blk","ProtestTotalPreGF","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate","PoliceDeathsRate","BlackVictimsRate","VictimRaceRatio"
"4238",5173,1008680,"Bridgeville town, Delaware",3137,927,927,415,2269,230,10,5,82,1008680,0,0,0,0,0,0,0,0,0,0,0,660,0.290877038342882,0.295505259802359,1,0,0,NA
"4239",5174,1061265,"Rising Sun-Lebanon CDP, Delaware",4065,797,797,318,2680,206,80,75,279,1061265,0,0,0,0,0,0,0,0,0,0,0,679,0.253358208955224,0.196063960639606,1,0,0,NA
"4240",5175,1072510,"Townsend town, Delaware",2434,825,825,346,1446,204,5,16,97,1072510,0,0,0,0,0,0,0,0,0,0,0,571,0.394882434301521,0.338948233360723,1,0,0,NA
"4241",5176,1033120,"Harrington city, Delaware",3652,1416,1416,228,2182,55,32,0,207,1033120,0,0,0,0,0,0,0,0,0,0,0,315,0.144362969752521,0.387732749178532,1,0,0,NA
"4242",5177,1023240,"Edgemoor CDP, Delaware",6934,3422,3422,933,4626,498,53,49,450,1023240,0,0,0,0,0,0,0,0,0,0,0,1533,0.331387808041505,0.493510239400058,1,0,0,NA
"4243",5178,1021387,"Dover Base Housing CDP, Delaware",3614,349,349,263,1751,188,0,0,419,1021387,0,0,0,0,0,0,0,0,0,0,0,451,0.257567104511708,0.0965688987271721,1,0,0,NA
"4244",5179,1061720,"Rodney Village CDP, Delaware",1304,744,744,47,891,11,0,0,21,1061720,0,0,0,0,0,0,0,0,0,0,0,58,0.0650953984287318,0.570552147239264,1,0,0,NA
"4245",5180,1081350,"Wyoming town, Delaware",1381,331,331,150,929,109,5,17,50,1081350,0,0,0,0,0,0,0,0,0,0,0,281,0.302475780409042,0.239681390296886,1,0,0,NA
"4246",5181,1009850,"Brookside CDP, Delaware",13396,2313,2296,1629,9255,459,17,66,710,1009850,0,0,0,0,0,0,0,0,0,0,0,2171,0.234575904916261,0.172663481636309,0.992650237786425,0,0,NA
"4247",5182,1024540,"Elsmere town, Delaware",5943,773,767,663,4217,187,34,76,140,1024540,0,0,0,0,0,0,0,0,0,0,0,960,0.22764998814323,0.130068988726233,0.992238033635188,0,0,NA
"4248",5183,1258675,"Port St. Joe city, Florida",3488,1238,1199,387,2569,93,40,25,98,1258675,0,0,0,0,0,0,0,0,0,0,0,545,0.212144803425457,0.35493119266055,0.968497576736672,0,0,NA
"4249",5184,1277100,"Wewahitchka city, Florida",1875,131,131,144,1273,43,0,6,45,1277100,0,0,0,0,0,0,0,0,0,0,0,193,0.151610369206599,0.0698666666666667,1,0,0,NA
"4250",5185,1228305,"Gun Club Estates CDP, Florida",927,38,38,99,663,0,0,38,78,1228305,0,0,0,0,0,0,0,0,0,0,0,137,0.206636500754148,0.0409924487594391,1,0,0,NA
"4251",5186,1230200,"Highland Beach town, Florida",3885,30,30,1348,3612,617,326,103,15,1230200,0,0,0,0,0,0,0,0,0,0,0,2394,0.662790697674419,0.00772200772200772,1,0,0,NA
"4252",5187,1237800,"Lake Clarke Shores town, Florida",3600,17,17,1130,2680,118,81,46,103,1237800,0,0,0,0,0,0,0,0,0,0,0,1375,0.513059701492537,0.00472222222222222,1,0,0,NA
"4253",5188,1238600,"Lake Park town, Florida",8508,4529,4519,1352,5879,279,117,20,447,1238600,0,0,0,0,0,0,0,0,0,0,0,1768,0.300731416907637,0.532322519981194,0.997792007065577,0,0,NA
"4254",5189,1235375,"Jasper city, Florida",4146,2227,785,145,3298,65,0,0,92,1235375,0,0,0,0,0,0,0,0,0,0,0,210,0.0636749545178896,0.537144235407622,0.352492141894926,0,0,NA
"4255",5190,1277400,"White Springs town, Florida",746,395,395,67,637,14,4,0,7,1277400,0,0,0,0,0,0,0,0,0,0,0,85,0.133437990580848,0.529490616621984,1,0,0,NA
"4256",5191,1201353,"Andrews CDP, Florida",675,0,0,0,462,0,0,0,0,1201353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"4257",5192,1219025,"East Bronson CDP, Florida",1825,35,35,112,1415,16,0,21,86,1219025,0,0,0,0,0,0,0,0,0,0,0,149,0.10530035335689,0.0191780821917808,1,0,0,NA
"4258",5195,1224975,"Fruitland Park city, Florida",7848,585,585,1042,5986,624,133,0,189,1224975,0,0,0,0,0,0,0,0,0,0,0,1799,0.300534580688273,0.0745412844036697,1,0,0,NA
"4259",5196,1254425,"Palm Shores town, Florida",1226,47,47,162,904,58,13,6,61,1254425,0,0,0,0,0,0,0,0,0,0,0,239,0.264380530973451,0.0383360522022839,1,0,0,NA
"4260",5197,1204975,"Bell town, Florida",582,5,5,14,322,11,0,13,38,1204975,0,0,0,0,0,0,0,0,0,0,0,38,0.118012422360248,0.00859106529209622,1,0,0,NA
"4261",5198,1272350,"Trenton city, Florida",2151,297,288,71,1282,44,8,3,97,1272350,0,0,0,0,0,0,0,0,0,0,0,126,0.0982839313572543,0.138075313807531,0.96969696969697,0,0,NA
"4262",5201,1278900,"Yalaha CDP, Florida",1129,159,159,67,992,83,15,0,0,1278900,0,0,0,0,0,0,0,0,0,0,0,165,0.16633064516129,0.140832595217006,1,0,0,NA
"4263",5203,1258975,"Princeton CDP, Florida",32299,7042,7042,3859,20691,1086,133,100,1954,1258975,0,0,0,0,0,0,0,0,0,0,0,5178,0.250253733507322,0.218025325861482,1,0,0,NA
"4264",5204,1260225,"Richmond Heights CDP, Florida",10524,6582,6552,969,7507,393,44,50,726,1260225,0,0,0,0,0,0,0,0,0,0,0,1456,0.193952311176236,0.625427594070696,0.995442114858706,0,0,NA
"4265",5205,1263225,"Samoset CDP, Florida",4399,1233,1233,171,3251,3,0,5,230,1263225,0,0,0,0,0,0,0,0,0,0,0,179,0.0550599815441403,0.280290975221641,1,0,0,NA
"4266",5206,1201750,"Arcadia city, Florida",8072,1942,1851,356,4976,133,39,17,263,1201750,0,0,0,0,0,0,0,0,0,0,0,545,0.109525723472669,0.240584737363726,0.953141091658084,0,0,NA
"4267",5207,1238625,"Lake Placid town, Florida",1907,140,140,142,1294,71,18,22,31,1238625,1,0,0,0,0,0,0,0,1,0,1,253,0.195517774343122,0.0734137388568432,1,0,0,NA
"4268",5208,1230525,"High Springs city, Florida",5989,668,668,668,4230,237,122,100,482,1230525,0,0,0,0,0,0,0,0,0,0,0,1127,0.266430260047281,0.111537819335448,1,0,0,NA
"4269",5209,1270675,"Tamarac city, Florida",65874,21045,20904,8303,49760,3693,557,444,3748,1270675,2,0,2,1,2,1,0,2,1,0,2,12997,0.261193729903537,0.3194735403953,0.993300071275838,3.0360992197225e-05,1.51804960986125e-05,0.5
"4270",5210,1266725,"Sneads town, Florida",2016,371,363,64,1371,15,0,0,79,1266725,0,0,0,0,0,0,0,0,0,0,0,79,0.0576221735959154,0.184027777777778,0.978436657681941,0,0,NA
"4271",5211,1225750,"Geneva CDP, Florida",2496,0,0,477,1890,91,38,27,115,1225750,0,0,0,0,0,0,0,0,0,0,0,633,0.334920634920635,0,NA,0,0,NA
"4272",5212,1278325,"Winter Springs city, Florida",36342,1941,1941,7985,26804,3021,579,525,2233,1278325,0,0,0,0,0,0,0,0,0,0,0,12110,0.451798239068796,0.0534092785207198,1,0,0,NA
"4273",5214,1257425,"Plantation city, Florida",93449,20797,20679,17615,67519,7750,2637,1242,4840,1257425,5,0,0,0,0,0,0,0,4,0,5,29244,0.433122528473467,0.222549197958245,0.994326104726643,0,0,NA
"4274",5215,1264725,"Sea Ranch Lakes village, Florida",574,3,3,145,375,54,54,20,27,1264725,0,0,0,0,0,0,0,0,0,0,0,273,0.728,0.00522648083623693,1,0,0,NA
"4275",5217,1261937,"Rotonda CDP, Florida",9325,56,56,1394,8402,634,46,18,255,1261937,0,0,0,0,0,0,0,0,0,0,0,2092,0.24898833611045,0.00600536193029491,1,0,0,NA
"4276",5218,2647260,"Lewiston CDP, Michigan",1289,0,0,86,1054,37,0,0,28,2647260,0,0,0,0,0,0,0,0,0,0,0,123,0.116698292220114,0,NA,0,0,NA
"4277",5219,2686680,"White Cloud city, Michigan",1205,112,13,61,854,13,4,0,27,2686680,0,0,0,0,0,0,0,0,0,0,0,78,0.0913348946135831,0.0929460580912863,0.116071428571429,0,0,NA
"4278",5220,2681360,"Union City village, Michigan",1665,3,3,135,1040,21,10,3,50,2681360,0,0,0,0,0,0,0,0,0,0,0,169,0.1625,0.0018018018018018,1,0,0,NA
"4279",5222,2661500,"Ossineke CDP, Michigan",899,17,17,75,677,26,24,0,42,2661500,0,0,0,0,0,0,0,0,0,0,0,125,0.184638109305761,0.0189098998887653,1,0,0,NA
"4280",5223,2627740,"Fennville city, Michigan",1876,8,8,73,1107,17,0,6,81,2627740,0,0,0,0,0,0,0,0,0,0,0,96,0.0867208672086721,0.00426439232409382,1,0,0,NA
"4281",5224,2639180,"Hopkins village, Michigan",885,12,12,84,454,9,0,4,24,2639180,0,0,0,0,0,0,0,0,0,0,0,97,0.213656387665198,0.0135593220338983,1,0,0,NA
"4282",5226,2612060,"Burton city, Michigan",28654,2155,2155,2272,19192,762,79,31,1154,2612060,1,0,0,0,0,0,0,0,0,0,1,3144,0.163818257607336,0.0752076498918127,1,0,0,NA
"4283",5227,2664900,"Pleasant Ridge city, Michigan",2431,51,51,747,1861,417,227,19,69,2664900,0,0,0,0,0,0,0,0,0,0,0,1410,0.757657173562601,0.020979020979021,1,0,0,NA
"4284",5230,2627080,"Fairgrove village, Michigan",511,25,25,28,346,3,2,0,22,2627080,0,0,0,0,0,0,0,0,0,0,0,33,0.0953757225433526,0.0489236790606654,1,0,0,NA
"4285",5231,2656680,"Nashville village, Michigan",1585,0,0,95,1083,34,0,0,39,2656680,0,0,0,0,0,0,0,0,0,0,0,129,0.119113573407202,0,NA,0,0,NA
"4286",5232,2625040,"Edwardsburg village, Michigan",1255,4,4,85,754,20,0,3,25,2625040,0,0,0,0,0,0,0,0,0,0,0,108,0.143236074270557,0.00318725099601594,1,0,0,NA
"4287",5233,2651460,"Marcellus village, Michigan",1297,17,17,102,823,28,0,0,37,2651460,0,0,0,0,0,0,0,0,0,0,0,130,0.157958687727825,0.0131071703932151,1,0,0,NA
"4288",5234,2644780,"Lake Linden village, Michigan",1113,3,3,126,739,35,4,3,36,2644780,0,0,0,0,0,0,0,0,0,0,0,168,0.227334235453315,0.00269541778975741,1,0,0,NA
"4289",5235,2652180,"Mason city, Michigan",8487,423,180,1267,5963,518,78,118,317,2652180,0,0,0,0,0,0,0,0,0,0,0,1981,0.332215327855106,0.0498409331919406,0.425531914893617,0,0,NA
"4290",5236,2676720,"Stony Point CDP, Michigan",1762,63,63,73,1200,100,0,0,151,2676720,0,0,0,0,0,0,0,0,0,0,0,173,0.144166666666667,0.0357548240635641,1,0,0,NA
"4291",5237,2611180,"Brown City city, Michigan",1201,5,5,58,813,32,0,2,21,2611180,0,0,0,0,0,0,0,0,0,0,0,92,0.113161131611316,0.0041631973355537,1,0,0,NA
"4292",5238,2631000,"Fruitport village, Michigan",1212,21,21,150,856,74,6,0,63,2631000,0,0,0,0,0,0,0,0,0,0,0,230,0.268691588785047,0.0173267326732673,1,0,0,NA
"4293",5240,2667280,"Ravenna village, Michigan",1258,0,0,116,821,11,0,3,34,2667280,0,0,0,0,0,0,0,0,0,0,0,130,0.158343483556638,0,NA,0,0,NA
"4294",5241,2669520,"Roosevelt Park city, Michigan",3789,440,433,600,2572,118,33,14,193,2669520,0,0,0,0,0,0,0,0,0,0,0,765,0.297433903576983,0.116125626814463,0.984090909090909,0,0,NA
"4295",5242,2764543,"The Lakes CDP, Minnesota",631,3,3,119,552,31,13,3,15,2764543,0,0,0,0,0,0,0,0,0,0,0,166,0.300724637681159,0.00475435816164818,1,0,0,NA
"4296",5243,2729204,"Hills city, Minnesota",719,8,5,58,520,16,3,0,21,2729204,0,0,0,0,0,0,0,0,0,0,0,77,0.148076923076923,0.0111265646731572,0.625,0,0,NA
"4297",5244,2744530,"Mounds View city, Minnesota",13094,811,809,1723,8676,657,148,142,556,2744530,1,0,0,0,0,0,0,0,0,0,1,2670,0.307745504840941,0.0619367649305025,0.997533908754624,0,0,NA
"4298",5246,2766874,"Verndale city, Minnesota",555,2,2,43,344,11,9,0,7,2766874,0,0,0,0,0,0,0,0,0,0,0,63,0.183139534883721,0.0036036036036036,1,0,0,NA
"4299",5247,2738654,"Lyle city, Minnesota",502,20,20,29,338,6,0,0,5,2738654,0,0,0,0,0,0,0,0,0,0,0,35,0.103550295857988,0.0398406374501992,1,0,0,NA
"4300",5248,2702152,"Arlington city, Minnesota",2463,17,17,143,1564,35,27,0,58,2702152,0,0,0,0,0,0,0,0,0,0,0,205,0.131074168797954,0.00690215184734064,1,0,0,NA
"4301",5249,2723300,"Gaylord city, Minnesota",1769,46,35,144,1378,55,0,12,46,2723300,0,0,0,0,0,0,0,0,0,0,0,211,0.153120464441219,0.0260033917467496,0.760869565217391,0,0,NA
"4302",5250,2745376,"New Auburn city, Minnesota",531,0,0,17,293,2,0,0,1,2745376,0,0,0,0,0,0,0,0,0,0,0,19,0.0648464163822526,0,NA,0,0,NA
"4303",5251,2713420,"Cosmos city, Minnesota",508,0,0,20,400,10,0,0,6,2713420,0,0,0,0,0,0,0,0,0,0,0,30,0.075,0,NA,0,0,NA
"4304",5252,2714878,"Dassel city, Minnesota",1506,0,0,164,988,38,7,2,31,2714878,0,0,0,0,0,0,0,0,0,0,0,211,0.213562753036437,0,NA,0,0,NA
"4305",5253,2758684,"Sauk Rapids city, Minnesota",13703,66,64,1848,9071,452,123,58,582,2758684,0,0,0,0,0,0,0,0,0,0,0,2481,0.273508984676441,0.00481646354812815,0.96969696969697,0,0,NA
"4306",5254,2737016,"Lilydale city, Minnesota",917,3,3,274,863,108,65,31,13,2737016,0,0,0,0,0,0,0,0,0,0,0,478,0.55388180764774,0.00327153762268266,1,0,0,NA
"4307",5255,2771788,"Wrenshall city, Minnesota",510,0,0,42,354,12,0,0,18,2771788,1,0,0,0,0,0,0,0,1,0,1,54,0.152542372881356,0,NA,0,0,NA
"4308",5256,2708794,"Burnsville city, Minnesota",61311,8468,8438,11344,41541,3854,546,457,2970,2708794,6,0,0,0,0,0,0,0,4,0,6,16201,0.39000024072603,0.138115509451811,0.996457250826641,0,0,NA
"4309",5257,2704834,"Belle Plaine city, Minnesota",7093,125,125,747,4509,222,43,54,347,2704834,3,0,0,0,0,0,0,0,1,0,3,1066,0.236416056775338,0.0176230086000282,1,0,0,NA
"4310",5258,2766802,"Vermillion city, Minnesota",506,0,0,55,372,20,1,2,17,2766802,0,0,0,0,0,0,0,0,0,0,0,78,0.209677419354839,0,NA,0,0,NA
"4311",5259,2747690,"Oak Grove city, Minnesota",8682,70,70,1238,5957,414,25,36,385,2747690,0,0,0,0,0,0,0,0,0,0,0,1713,0.287560852778244,0.00806265837364662,1,0,0,NA
"4312",5260,2756950,"St. Francis city, Minnesota",7652,108,108,575,4734,176,29,0,422,2756950,0,0,0,0,0,0,0,0,0,0,0,780,0.164765525982256,0.0141139571353894,1,0,0,NA
"4313",5261,2701684,"Annandale city, Minnesota",3387,47,47,369,2402,214,41,0,65,2701684,0,0,0,0,0,0,0,0,0,0,0,624,0.259783513738551,0.0138765869501033,1,0,0,NA
"4314",5262,2715454,"Delano city, Minnesota",6085,0,0,1040,3892,545,67,18,122,2715454,0,0,0,0,0,0,0,0,0,0,0,1670,0.429085303186023,0,NA,0,0,NA
"4315",5265,2709154,"Byron city, Minnesota",5462,0,0,1068,3512,385,86,80,172,2709154,0,0,0,0,0,0,0,0,0,0,0,1619,0.460990888382688,0,NA,0,0,NA
"4316",5266,2866840,"Sharon CDP, Mississippi",1313,186,186,43,899,93,31,0,56,2866840,0,0,0,0,0,0,0,0,0,0,0,167,0.185761957730812,0.141660319878142,1,0,0,NA
"4317",5267,2873880,"Toomsuba CDP, Mississippi",928,527,527,0,512,0,0,0,186,2873880,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567887931034483,1,0,0,NA
"4318",5268,2874820,"Tunica Resorts CDP, Mississippi",2260,1609,1609,252,1622,119,66,0,121,2874820,0,0,0,0,0,0,0,0,0,0,0,437,0.269420468557337,0.711946902654867,1,0,0,NA
"4319",5269,2875520,"University CDP, Mississippi",4067,442,26,0,26,0,0,0,4041,2875520,1,0,0,0,0,0,0,0,1,0,1,0,0,0.108679616424883,0.0588235294117647,0,0,NA
"4320",5270,2877400,"Walls town, Mississippi",1312,857,857,108,741,25,3,0,111,2877400,0,0,0,0,0,0,0,0,0,0,0,136,0.183535762483131,0.653201219512195,1,0,0,NA
"4321",5271,2814900,"Coldwater town, Mississippi",1812,1430,1430,91,1381,22,32,4,26,2814900,0,0,0,0,0,0,0,0,0,0,0,149,0.10789283128168,0.789183222958057,1,0,0,NA
"4322",5272,2809820,"Burnsville town, Mississippi",862,6,6,0,540,8,0,0,44,2809820,0,0,0,0,0,0,0,0,0,0,0,8,0.0148148148148148,0.00696055684454756,1,0,0,NA
"4323",5273,2844680,"Magnolia city, Mississippi",2260,1441,1270,206,1773,61,9,10,60,2844680,0,0,0,0,0,0,0,0,0,0,0,286,0.161308516638466,0.637610619469027,0.881332408049965,0,0,NA
"4324",5274,2821340,"Ecru town, Mississippi",1531,316,316,89,890,68,2,7,96,2821340,0,0,0,0,0,0,0,0,0,0,0,166,0.186516853932584,0.206401045068583,1,0,0,NA
"4325",5275,2872760,"Thaxton town, Mississippi",749,24,24,64,438,39,9,0,39,2872760,0,0,0,0,0,0,0,0,0,0,0,112,0.255707762557078,0.0320427236315087,1,0,0,NA
"4326",5276,2808980,"Brooksville town, Mississippi",1244,974,974,86,790,27,0,0,94,2808980,0,0,0,0,0,0,0,0,0,0,0,113,0.143037974683544,0.782958199356913,1,0,0,NA
"4327",5277,2829460,"Grenada city, Mississippi",12475,7043,6885,1195,8304,485,113,38,312,2829460,0,0,0,0,0,0,0,0,0,0,0,1831,0.220496146435453,0.564569138276553,0.977566377963936,0,0,NA
"4328",5278,2849520,"Mount Olive town, Mississippi",1204,784,784,37,727,67,26,7,94,2849520,0,0,0,0,0,0,0,0,0,0,0,137,0.188445667125172,0.651162790697674,1,0,0,NA
"4329",5279,2810580,"Calhoun City town, Mississippi",1862,848,813,145,1172,81,2,3,64,2810580,0,0,0,0,0,0,0,0,0,0,0,231,0.197098976109215,0.455424274973147,0.95872641509434,0,0,NA
"4330",5280,2860840,"Raleigh town, Mississippi",1152,565,522,64,928,38,8,0,5,2860840,0,0,0,0,0,0,0,0,0,0,0,110,0.118534482758621,0.490451388888889,0.923893805309735,0,0,NA
"4331",5281,2872400,"Taylorsville town, Mississippi",2080,632,632,84,1265,82,0,0,81,2872400,0,0,0,0,0,0,0,0,0,0,0,166,0.131225296442688,0.303846153846154,1,0,0,NA
"4332",5282,2804060,"Bay Springs city, Mississippi",1632,997,964,181,1041,3,27,0,20,2804060,0,0,0,0,0,0,0,0,0,0,0,211,0.20268972142171,0.610906862745098,0.966900702106319,0,0,NA
"4333",5284,2815540,"Conehatta CDP, Mississippi",1158,10,10,103,549,0,0,0,47,2815540,0,0,0,0,0,0,0,0,0,0,0,103,0.187613843351548,0.00863557858376511,1,0,0,NA
"4334",5285,2818180,"Decatur town, Mississippi",1897,903,616,68,895,68,9,14,628,2818180,0,0,0,0,0,0,0,0,0,0,0,159,0.177653631284916,0.476014760147601,0.682170542635659,0,0,NA
"4335",5286,2826060,"Friars Point town, Mississippi",1395,1351,1351,44,782,18,0,0,93,2826060,0,0,0,0,0,0,0,0,0,0,0,62,0.0792838874680307,0.968458781362007,1,0,0,NA
"4336",5289,2542670,"Monument Beach CDP, Massachusetts",2807,0,0,386,2110,219,0,31,175,2542670,0,0,0,0,0,0,0,0,0,0,0,636,0.301421800947867,0,NA,0,0,NA
"4337",5290,2563655,"South Dennis CDP, Massachusetts",3393,15,11,641,2732,208,7,4,97,2563655,2,0,0,0,0,0,0,0,2,0,2,860,0.314787701317716,0.00442086648983201,0.733333333333333,0,0,NA
"4338",5294,2529230,"Hatfield CDP, Massachusetts",1305,13,13,245,1030,92,0,7,55,2529230,0,0,0,0,0,0,0,0,0,0,0,344,0.333980582524272,0.00996168582375479,1,0,0,NA
"4339",5295,2546295,"North Amherst CDP, Massachusetts",6907,157,55,547,2546,778,65,457,3880,2546295,0,0,0,0,0,0,0,0,0,0,0,1847,0.725451688923802,0.0227305631967569,0.35031847133758,0,0,NA
"4340",5297,2541532,"Millis-Clicquot CDP, Massachusetts",4658,187,180,948,3279,509,21,78,72,2541532,1,0,0,0,0,0,0,0,1,0,1,1556,0.474534919182678,0.0401459854014599,0.962566844919786,0,0,NA
"4341",5301,2524190,"Forestdale CDP, Massachusetts",3791,0,0,492,2813,301,34,17,226,2524190,0,0,0,0,0,0,0,0,0,0,0,844,0.300035549235691,0,NA,0,0,NA
"4342",5306,2558965,"Sagamore CDP, Massachusetts",3675,57,57,666,2684,225,46,44,192,2558965,0,0,0,0,0,0,0,0,0,0,0,981,0.365499254843517,0.0155102040816327,1,0,0,NA
"4343",5307,2575960,"West Falmouth CDP, Massachusetts",1971,0,0,397,1406,380,71,136,46,2575960,0,0,0,0,0,0,0,0,0,0,0,984,0.699857752489331,0,NA,0,0,NA
"4344",5308,2578795,"West Yarmouth CDP, Massachusetts",5741,215,215,921,4477,453,93,88,282,2578795,0,0,0,0,0,0,0,0,0,0,0,1555,0.347330801876256,0.0374499216164431,1,0,0,NA
"4345",5309,2547800,"Northfield CDP, Massachusetts",1032,0,0,173,819,141,38,19,53,2547800,2,0,0,0,0,0,0,0,1,0,2,371,0.452991452991453,0,NA,0,0,NA
"4346",5312,2517860,"Duxbury CDP, Massachusetts",1567,0,0,407,1138,287,138,63,64,2517860,2,0,0,0,0,0,0,0,2,0,2,895,0.786467486818981,0,NA,0,0,NA
"4347",5313,673794,"Squaw Valley CDP, California",3646,44,44,331,2319,137,65,15,70,673794,0,0,0,0,0,0,0,0,0,0,0,548,0.236308753773178,0.0120680197476687,1,0,0,NA
"4348",5314,603344,"Avocado Heights CDP, California",15426,103,103,1354,10653,297,23,96,1028,603344,0,0,0,0,0,0,0,0,0,0,0,1770,0.166150380174599,0.00667703876572021,1,0,0,NA
"4349",5315,604982,"Bellflower city, California",77195,10289,10229,6696,49415,1876,399,165,6613,604982,0,0,0,0,0,0,0,0,0,0,0,9136,0.184883132652029,0.133285834574778,0.994168529497522,0,0,NA
"4350",5317,602553,"Arden-Arcade CDP, California",102864,10138,10033,15333,70483,5487,2623,1067,7017,602553,0,0,0,0,0,0,0,0,0,0,0,24510,0.347743427493154,0.0985573184009955,0.989642927599132,0,0,NA
"4351",5319,630345,"Gold River CDP, California",7538,180,180,2343,5978,1162,376,131,329,630345,0,0,0,0,0,0,0,0,0,0,0,4012,0.671127467380395,0.023879013000796,1,0,0,NA
"4352",5320,1848384,"Memphis CDP, Indiana",891,0,0,165,614,0,0,21,20,1848384,0,0,0,0,0,0,0,0,0,0,0,186,0.302931596091205,0,NA,0,0,NA
"4353",5321,1845990,"Madison city, Indiana",11813,488,302,1189,8741,613,64,57,416,1845990,3,0,0,0,0,0,0,0,2,0,3,1923,0.219997711932273,0.0413104207229324,0.618852459016393,0,0,NA
"4354",5322,1852992,"New Haven city, Indiana",16279,355,350,1564,10837,391,32,27,513,1852992,3,0,0,0,0,0,0,0,1,0,3,2014,0.185844790993817,0.0218072363167271,0.985915492957746,0,0,NA
"4355",5323,1851714,"Mount Summit town, Indiana",502,0,0,26,323,23,2,0,25,1851714,0,0,0,0,0,0,0,0,0,0,0,51,0.157894736842105,0,NA,0,0,NA
"4356",5324,1821502,"Etna Green town, Indiana",582,0,0,28,403,2,0,0,19,1821502,0,0,0,0,0,0,0,0,0,0,0,30,0.0744416873449131,0,NA,0,0,NA
"4357",5325,1817614,"Delphi city, Indiana",2935,23,0,231,2066,46,0,40,69,1817614,0,0,0,0,0,0,0,0,0,0,0,317,0.153436592449177,0.00783645655877342,0,0,0,NA
"4358",5326,1942690,"Lake View city, Iowa",1067,7,0,147,846,68,0,3,11,1942690,0,0,0,0,0,0,0,0,0,0,0,218,0.257683215130024,0.00656044985941893,0,0,0,NA
"4359",5327,1930675,"Gilbertville city, Iowa",859,0,0,101,606,15,0,0,82,1930675,0,0,0,0,0,0,0,0,0,0,0,116,0.191419141914191,0,NA,0,0,NA
"4360",5328,1935580,"Hazleton city, Iowa",775,0,0,46,505,11,0,0,8,1935580,0,0,0,0,0,0,0,0,0,0,0,57,0.112871287128713,0,NA,0,0,NA
"4361",5329,1938100,"Independence city, Iowa",6056,13,1,663,4200,249,49,29,36,1938100,1,0,0,0,0,0,0,0,1,0,1,990,0.235714285714286,0.00214663143989432,0.0769230769230769,0,0,NA
"4362",5330,1965235,"Quasqueton city, Iowa",578,2,2,22,366,9,2,0,3,1965235,0,0,0,0,0,0,0,0,0,0,0,33,0.0901639344262295,0.00346020761245675,1,0,0,NA
"4363",5332,1959745,"Osage city, Iowa",3568,29,24,372,2548,107,0,25,137,1959745,0,0,0,0,0,0,0,0,0,0,0,504,0.197802197802198,0.00812780269058296,0.827586206896552,0,0,NA
"4364",5333,1901630,"Altoona city, Iowa",18458,268,268,2791,11593,686,76,59,672,1901630,0,0,0,0,0,0,0,0,0,0,0,3612,0.31156732510998,0.0145194495611659,1,0,0,NA
"4365",5334,1939765,"Johnston city, Iowa",21406,677,664,5110,14536,1983,471,364,723,1939765,2,0,0,0,0,0,0,0,2,0,2,7928,0.545404512933407,0.0316266467345604,0.980797636632201,0,0,NA
"4366",5335,1922845,"Dunkerton city, Iowa",845,0,0,83,554,27,2,0,49,1922845,0,0,0,0,0,0,0,0,0,0,0,112,0.202166064981949,0,NA,0,0,NA
"4367",5336,1965820,"Raymond city, Iowa",691,0,0,74,488,23,0,0,17,1965820,0,0,0,0,0,0,0,0,0,0,0,97,0.198770491803279,0,NA,0,0,NA
"4368",5337,1969285,"Russell city, Iowa",593,0,0,36,390,5,0,0,3,1969285,0,0,0,0,0,0,0,0,0,0,0,41,0.105128205128205,0,NA,0,0,NA
"4369",5338,1957675,"Norwalk city, Iowa",10978,112,112,2085,6986,660,146,92,388,1957675,1,0,0,0,0,0,0,0,1,0,1,2983,0.426996850844546,0.0102022226270723,1,0,0,NA
"4370",5339,1907840,"Boyden city, Iowa",872,2,2,64,511,25,0,3,23,1907840,0,0,0,0,0,0,0,0,0,0,0,92,0.180039138943249,0.00229357798165138,1,0,0,NA
"4371",5340,1921900,"Doon city, Iowa",704,0,0,31,429,9,2,0,11,1921900,0,0,0,0,0,0,0,0,0,0,0,42,0.0979020979020979,0,NA,0,0,NA
"4372",5342,1950935,"Melcher-Dallas city, Iowa",1160,0,0,57,805,16,7,0,17,1950935,0,0,0,0,0,0,0,0,0,0,0,80,0.0993788819875776,0,NA,0,0,NA
"4373",5343,1933780,"Hamburg city, Iowa",1214,0,0,58,841,15,0,0,13,1933780,0,0,0,0,0,0,0,0,0,0,0,73,0.0868014268727705,0,NA,0,0,NA
"4374",5344,1957225,"North English city, Iowa",1087,0,0,57,707,22,0,0,6,1957225,0,0,0,0,0,0,0,0,0,0,0,79,0.111739745403112,0,NA,0,0,NA
"4375",5345,1966315,"Reinbeck city, Iowa",1610,0,0,251,1176,66,11,0,64,1966315,0,0,0,0,0,0,0,0,0,0,0,328,0.27891156462585,0,NA,0,0,NA
