"","X","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","VictimsPreGF2020Blk","ProtestTotalPreGF","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate","PoliceDeathsRate","BlackVictimsRate","VictimRaceRatio"
"526",2841,2479900,"Urbana CDP, Maryland",12587,1231,1231,2401,7266,1687,325,500,608,2479900,5,1,0,0,0,0,0,0,4,0,5,4913,0.676162950729425,0.0977993167553825,1,0,0,NA
"527",2868,1955110,"Muscatine city, Iowa",23774,964,870,2091,15652,897,65,76,765,1955110,5,1,0,0,0,0,0,0,3,0,5,3129,0.199910554561717,0.0405484983595525,0.902489626556017,0,0,NA
"528",2869,1938595,"Iowa City city, Iowa",74950,6203,5887,11120,39626,6628,2498,3175,20646,1938595,269,37,0,0,0,0,0,0,44,0,269,23421,0.591051329934891,0.082761841227485,0.949056907947767,0,0,NA
"529",2875,2068200,"Sterling city, Kansas",2596,100,3,204,1366,184,19,44,586,2068200,1,1,0,0,0,0,0,0,0,0,1,451,0.330161054172767,0.0385208012326656,0.03,0,0,NA
"530",2881,2025425,"Gardner city, Kansas",21528,706,700,3384,12915,1106,65,40,931,2025425,1,1,0,0,0,0,0,0,0,0,1,4595,0.355787843592722,0.0327945001858045,0.991501416430595,0,0,NA
"531",2887,2038900,"Lawrence city, Kansas",96369,4736,4381,14510,53768,9160,1895,3081,19738,2038900,48,8,1,0,0,0,0,0,30,0,48,28646,0.532770421068293,0.0491444344135562,0.92504222972973,0,0,NA
"532",2889,2079950,"Winfield city, Kansas",12085,492,308,1261,7942,608,77,83,909,2079950,6,4,0,0,0,0,0,0,1,0,6,2029,0.255477209770839,0.0407116259826231,0.626016260162602,0,0,NA
"533",2911,1914430,"Clinton city, Iowa",25416,1296,1280,2212,17758,648,151,93,752,1914430,4,1,1,0,1,0,1,0,3,0,4,3104,0.174794458835454,0.0509915014164306,0.987654320987654,3.93452943028014e-05,0,0
"534",2912,1912765,"Charles City city, Iowa",7396,239,239,827,5021,152,13,28,199,1912765,3,1,0,0,0,0,0,0,2,0,3,1020,0.203146783509261,0.032314764737696,1,0,0,NA
"535",2918,1928380,"Forest City city, Iowa",3928,118,59,411,2366,131,37,29,445,1928380,1,1,0,0,0,0,0,0,0,0,1,608,0.256973795435334,0.030040733197556,0.5,0,0,NA
"536",2920,1911755,"Cedar Falls city, Iowa",40983,1029,879,6285,21927,2853,636,622,9495,1911755,18,1,0,0,0,0,0,0,15,0,18,10396,0.474118666484243,0.0251079715979797,0.854227405247813,0,0,NA
"537",2926,1758447,"Pekin city, Illinois",32846,673,67,2946,23093,1032,174,122,1036,1758447,3,2,0,0,0,0,0,0,1,0,3,4274,0.185077729182003,0.0204895573281374,0.099554234769688,0,0,NA
"538",2935,1741105,"Lake Forest city, Illinois",19173,263,163,5057,13022,3458,1437,529,1379,1741105,5,2,0,0,0,0,0,0,3,0,5,10481,0.804868683765935,0.0137172064882908,0.619771863117871,0,0,NA
"539",2943,1701543,"Anna city, Illinois",4185,187,171,436,3009,172,9,42,107,1701543,1,1,0,0,0,0,0,0,0,0,1,659,0.219009637753406,0.0446833930704898,0.914438502673797,0,0,NA
"540",2952,1712164,"Centralia city, Illinois",12356,1199,1192,859,8337,330,104,38,414,1712164,1,1,0,0,0,0,0,0,0,0,1,1331,0.159649754108192,0.0970378763353836,0.994161801501251,0,0,NA
"541",2960,1705573,"Berwyn city, Illinois",55407,3922,3877,5346,34957,1896,332,341,2906,1705573,3,1,0,0,0,0,0,0,2,0,3,7915,0.226421031553051,0.0707852798382876,0.988526262111168,0,0,NA
"542",2976,1316600,"Claxton city, Georgia",2665,1089,1082,140,1599,87,18,0,120,1316600,1,1,1,1,1,1,1,1,0,1,1,245,0.153220762976861,0.408630393996248,0.993572084481175,0.000375234521575985,0.000375234521575985,1
"543",2980,1300408,"Acworth city, Georgia",22534,5880,5870,3376,14343,1423,190,114,1412,1300408,2,1,0,0,0,0,0,0,1,0,2,5103,0.355783308931186,0.260939025472619,0.998299319727891,0,0,NA
"544",2981,1349756,"Marietta city, Georgia",60544,18462,17639,11034,40139,4043,1254,516,4813,1349756,23,7,4,3,4,3,0,3,13,0,23,16847,0.419716485213882,0.304935253699789,0.955421947784639,6.60676532769556e-05,4.95507399577167e-05,0.75
"545",2982,1371492,"Smyrna city, Georgia",56268,17647,17542,12674,40200,6777,1246,814,2206,1371492,7,3,0,0,0,0,0,0,4,0,7,21511,0.535099502487562,0.313624084737329,0.9940499801666,0,0,NA
"546",2991,1304000,"Atlanta city, Georgia",488800,249063,233453,95832,331418,49890,17613,8267,45634,1304000,251,35,13,12,12,11,2,5,147,2,251,171602,0.517781170606304,0.50953968903437,0.937325094454014,2.45499181669394e-05,2.25040916530278e-05,0.916666666666667
"547",2996,1324600,"Duluth city, Georgia",29370,6665,6611,6616,20442,2423,428,258,1267,1324600,3,1,0,0,0,0,0,0,2,0,3,9725,0.475736229331768,0.226932243786176,0.991897974493623,0,0,NA
"548",2999,1365464,"Riverdale city, Georgia",15291,13096,12891,1473,10246,358,129,121,831,1365464,1,1,0,0,0,0,0,0,0,0,1,2081,0.203103650204958,0.856451507422667,0.984346365302382,0,0,NA
"549",3000,1323900,"Douglasville city, Georgia",33052,20830,20285,4532,21634,2349,524,184,1549,1323900,3,1,2,0,2,0,0,1,2,0,3,7589,0.350790422483128,0.630219048771633,0.973835813730197,6.051071039574e-05,0,0
"550",3013,1245175,"Miami Shores village, Florida",10459,1538,1211,1894,6653,1154,450,201,1231,1245175,1,1,0,0,0,0,0,0,0,0,1,3699,0.555989779047046,0.147050387226312,0.787386215864759,0,0,NA
"551",3023,1257550,"Plant City city, Florida",39012,5668,5560,4182,26145,1137,326,209,1990,1257550,3,1,3,0,3,0,0,1,1,0,3,5854,0.223905144387072,0.145288629139752,0.980945659844742,7.68994155644417e-05,0,0
"552",3024,1260950,"Riverview CDP, Florida",95338,17113,17086,13138,63406,5607,608,517,4440,1260950,2,2,1,0,1,0,0,0,0,0,2,19870,0.31337728290698,0.179498206381506,0.998422252089055,1.04889970421028e-05,0,0
"553",3026,1207875,"Boynton Beach city, Florida",76832,23298,23215,11739,57671,3479,922,844,3886,1207875,7,2,2,0,2,0,0,2,4,0,7,16984,0.294498101298746,0.30323302790504,0.996437462443128,2.60308204914619e-05,0,0
"554",3038,1263650,"Sanford city, Florida",59700,17522,17106,7112,40305,1790,232,148,3252,1263650,10,2,0,0,0,0,0,0,4,0,10,9282,0.23029400818757,0.293500837520938,0.976258417988814,0,0,NA
"555",3039,1225925,"Gifford CDP, Florida",10479,5260,5136,1411,7811,634,229,13,264,1225925,1,1,1,1,1,1,0,0,0,0,1,2287,0.292792216105492,0.50195629353946,0.976425855513308,9.5428953144384e-05,9.5428953144384e-05,1
"556",3052,1239200,"Land O' Lakes CDP, Florida",38410,2482,2482,6875,27128,2494,400,418,2584,1239200,7,1,0,0,0,0,0,0,6,0,7,10187,0.375516071955175,0.0646185889091382,1,0,0,NA
"557",3068,880040,"Vail town, Colorado",5479,30,30,1936,4439,547,333,27,68,880040,6,1,0,0,0,0,0,0,5,0,6,2843,0.640459562964632,0.00547545172476729,1,0,0,NA
"558",3069,817760,"Craig city, Colorado",8928,95,83,744,6348,270,54,105,188,817760,1,1,0,0,0,0,0,0,0,0,1,1173,0.184782608695652,0.0106406810035842,0.873684210526316,0,0,NA
"559",3077,841835,"Lafayette city, Colorado",28742,184,184,7229,20440,3166,546,838,1194,841835,11,2,0,0,0,0,0,0,8,0,11,11779,0.576272015655577,0.00640178136524946,1,0,0,NA
"560",3083,831660,"Grand Junction city, Colorado",62062,666,586,9313,41678,3360,1143,647,5382,831660,37,5,1,0,1,0,1,0,23,0,37,14463,0.347017611209751,0.0107312042795914,0.87987987987988,1.61129193387258e-05,0,0
"561",3086,857630,"Parker town, Colorado",54352,972,944,11798,33679,5149,521,449,2123,857630,5,1,1,0,1,0,0,1,3,0,5,17917,0.531993230202797,0.0178834265528407,0.97119341563786,1.83985869885193e-05,0,0
"562",3105,2653780,"Midland city, Michigan",41920,897,763,7609,28803,3501,616,1197,2660,2653780,19,4,1,0,1,0,0,1,11,0,19,12923,0.448668541471375,0.0213979007633588,0.850613154960981,2.38549618320611e-05,0,0
"563",3112,2621000,"Dearborn city, Michigan",94701,2929,2805,9999,56458,5030,958,865,8266,2621000,16,2,1,0,1,0,0,0,12,0,16,16852,0.298487371143151,0.0309289236650088,0.95766473199044,1.05595505855271e-05,0,0
"564",3113,2622000,"Detroit city, Michigan",674841,528584,521762,39567,436527,20550,4040,2624,33322,2622000,291,115,14,13,11,10,0,8,110,0,291,66781,0.152982518836177,0.783271911457662,0.987093820471297,1.63001358838601e-05,1.48183053489637e-05,0.909090909090909
"565",3114,2635580,"Grosse Pointe Woods city, Michigan",15498,948,914,3931,11299,1957,746,260,541,2635580,1,1,0,0,0,0,0,0,0,0,1,6894,0.610142490485884,0.0611691831204026,0.964135021097046,0,0,NA
"566",3118,2615000,"Cheboygan city, Michigan",4719,135,50,373,3418,90,37,0,131,2615000,5,2,0,0,0,0,0,0,3,0,5,500,0.146284376828555,0.0286077558804832,0.37037037037037,0,0,NA
"567",3120,2615020,"Chelsea city, Michigan",5331,50,10,1255,3815,522,114,143,134,2615020,3,2,0,0,0,0,0,0,1,0,3,2034,0.533158584534731,0.009379103357719,0.2,0,0,NA
"568",3122,2609180,"Bloomfield Hills city, Michigan",4004,145,52,811,2788,567,415,101,324,2609180,7,2,0,0,0,0,0,0,2,0,7,1894,0.679340028694405,0.0362137862137862,0.358620689655172,0,0,NA
"569",3123,2677860,"Sylvan Lake city, Michigan",1818,158,158,476,1398,276,28,13,129,2677860,1,1,0,0,0,0,0,0,0,0,1,793,0.567238912732475,0.0869086908690869,1,0,0,NA
"570",3132,2681540,"Utica city, Michigan",5006,111,104,617,3759,246,86,3,199,2681540,9,8,1,0,1,0,0,0,1,0,9,952,0.253258845437616,0.0221733919296844,0.936936936936937,0.000199760287654814,0,0
"571",3137,2526780,"Great Barrington CDP, Massachusetts",2070,49,49,273,1677,398,0,69,49,2526780,17,4,0,0,0,0,0,0,11,0,17,740,0.441264162194395,0.0236714975845411,1,0,0,NA
"572",3139,2534550,"Lawrence city, Massachusetts",79942,4530,4429,3669,49650,1191,394,133,4057,2534550,16,4,0,0,0,0,0,0,6,0,16,5387,0.108499496475327,0.0566660829101098,0.977704194260486,0,0,NA
"573",3141,2541200,"Milford CDP, Massachusetts",26084,423,411,4014,17913,1710,264,148,898,2541200,10,2,1,0,1,0,1,1,6,0,10,6136,0.342544520739128,0.0162168379082963,0.971631205673759,3.8337678270204e-05,0,0
"574",3144,2580370,"Winchendon CDP, Massachusetts",3999,52,41,401,2884,328,0,0,251,2580370,1,1,0,0,0,0,0,0,0,0,1,729,0.252773925104022,0.0130032508127032,0.788461538461538,0,0,NA
"575",3145,2568120,"Sturbridge CDP, Massachusetts",2243,41,41,487,1589,195,64,14,61,2568120,1,1,0,0,0,0,0,0,0,0,1,760,0.478288231592196,0.0182790905037896,1,0,0,NA
"576",3146,2516285,"Danvers CDP, Massachusetts",27586,673,654,5214,20248,2723,444,374,1068,2516285,3,1,0,0,0,0,0,0,2,0,3,8755,0.43238838403793,0.0243964329732473,0.971768202080238,0,0,NA
"577",3147,2521815,"Essex CDP, Massachusetts",1393,0,0,276,1046,272,26,34,49,2521815,1,1,0,0,0,0,0,0,0,0,1,608,0.581261950286807,0,NA,0,0,NA
"578",3151,2514430,"Clinton CDP, Massachusetts",7154,362,362,988,4957,207,59,17,348,2514430,2,2,0,0,0,0,0,0,0,0,2,1271,0.256405083719992,0.0506010623427453,1,0,0,NA
"579",3153,2523875,"Fitchburg city, Massachusetts",40702,2018,1847,3697,26208,1432,169,194,3021,2523875,5,1,0,0,0,0,0,0,2,0,5,5492,0.209554334554335,0.049579873224903,0.915262636273538,0,0,NA
"580",3154,2530980,"Hopedale CDP, Massachusetts",3363,19,18,732,2472,225,20,20,132,2530980,4,1,0,0,0,0,0,0,3,0,4,997,0.40331715210356,0.00564971751412429,0.947368421052632,0,0,NA
"581",3155,2537385,"Lunenburg CDP, Massachusetts",1778,1,0,317,1307,161,0,10,114,2537385,3,2,0,0,0,0,0,0,1,0,3,488,0.373374139250191,0.000562429696287964,0,0,0,NA
"582",3157,2560820,"Sharon CDP, Massachusetts",5914,44,44,1162,3833,991,396,244,176,2560820,4,1,0,0,0,0,0,0,2,0,4,2793,0.728672058439864,0.00743997294555293,1,0,0,NA
"583",3158,2572460,"Walpole CDP, Massachusetts",6197,93,93,1309,4322,552,81,85,179,2572460,7,3,0,0,0,0,0,0,3,0,7,2027,0.468995835261453,0.015007261578183,1,0,0,NA
"584",3159,2509000,"Brockton city, Massachusetts",95594,43582,43220,8382,62411,2583,348,318,5614,2509000,17,11,1,0,1,0,0,0,4,0,17,11631,0.186361378603131,0.455907274515137,0.991693818548942,1.04609075883424e-05,0,0
"585",3160,2538820,"Marshfield CDP, Massachusetts",4928,1,1,1378,3398,333,32,66,157,2538820,3,3,0,0,0,0,0,0,0,0,3,1809,0.532371983519717,0.000202922077922078,1,0,0,NA
"586",3167,2554450,"Pocasset CDP, Massachusetts",2893,8,8,490,2335,314,116,51,112,2554450,1,1,0,0,0,0,0,0,0,0,1,971,0.415845824411135,0.00276529554096094,1,0,0,NA
"587",3170,2569170,"Taunton city, Massachusetts",57124,5026,4994,6299,39811,2230,301,165,2416,2569170,11,7,0,0,0,0,0,0,3,0,11,8995,0.225942578684283,0.0879840347314614,0.993633107839236,0,0,NA
"588",3171,2546330,"Northampton city, Massachusetts",28516,615,474,5080,19416,4306,955,1327,3632,2546330,59,9,0,0,0,0,0,0,39,0,59,11668,0.600947672023074,0.0215668396689578,0.770731707317073,0,0,NA
