"","City","VictimsCount"
"2901","Pueblo, CO",29
"2902","Pukalani, HI",1
"2903","Pulaski, VA",1
"2904","Pullman, WA",1
"2905","Puna, HI",1
"2906","Punta Gorda, FL",3
"2907","Purcell, OK",1
"2908","Purcellville, VA",1
"2909","Puyallup, WA",3
"2910","Quartzsite, AZ",2
"2911","Queen Creek, AZ",1
"2912","Queens, NY",9
"2913","Quincy, IL",2
"2914","Quincy, MA",1
"2915","Quincy, WA",1
"2916","Quinlan, TX",1
"2917","Quitman, TX",1
"2918","Racine, WI",5
"2919","Raeford, NC",2
"2920","Rainbow City, AL",1
"2921","Raleigh, NC",12
"2922","Raleigh, TN",1
"2923","Ramseur, NC",1
"2924","Ramsey, MN",1
"2925","Ranburne, AL",1
"2926","Rancho Calaveras, CA",1
"2927","Rancho Cordova, CA",3
"2928","Rancho Cucamonga, CA",3
"2929","Rancho Mirage, CA",3
"2930","Rancho, CA",1
"2931","Ranchos De Taos, NM",1
"2932","Randallstown, MD",2
"2933","Randolph, MO",1
"2934","Rangeley Plantation, ME",1
"2935","Ranger, WV",1
"2936","Ranlo, NC",1
"2937","Ransom, KS",1
"2938","Rantoul, IL",1
"2939","Rapid City, SD",16
"2940","Rapidan, VA",1
"2941","Raton, NM",1
"2942","Ravenel, SC",1
"2943","Ravenna Township, MI",1
"2944","Ravenna Township, OH",1
"2945","Ravenna, OH",1
"2946","Rawlings, MD",1
"2947","Raymond, MS",2
"2948","Raymore, MO",1
"2949","Rayne, LA",1
"2950","Raynham, MA",1
"2951","Raytown, MO",1
"2952","Reading, OH",1
"2953","Reading, PA",3
"2954","Reagan, TN",1
"2955","Rector, AR",1
"2956","Red Bluff, CA",6
"2957","Red Bud, IL",1
"2958","Red Feather Lakes, CO",1
"2959","Redan, GA",1
"2960","Redding, CA",7
"2961","Redlands, CA",7
"2962","Redmond, OR",1
"2963","Redmond, WA",1
"2964","Redondo Beach, CA",2
"2965","Redwood City, CA",4
"2966","Reed Point, MT",1
"2967","Reedley, CA",2
"2968","Reedsport, OR",1
"2969","Refugio, TX",1
"2970","Rehoboth Beach, DE",1
"2971","Reidsville, GA",1
"2972","Renfrew, PA",1
"2973","Reno, NV",12
"2974","Reno, TX",1
"2975","Renton, WA",2
"2976","Republic, MO",1
"2977","Reston, VA",2
"2978","Rex, GA",2
"2979","Rexburg, ID",1
"2980","Rialto, CA",4
"2981","Rice Lake, WI",1
"2982","Rice, WA",1
"2983","Richardson, TX",2
"2984","Richburg, SC",1
"2985","Richfield, MN",1
"2986","Richland Hills, TX",1
"2987","Richland, MS",1
"2988","Richlands, NC",1
"2989","Richmond Heights, OH",1
"2990","Richmond, CA",4
"2991","Richmond, IL",1
"2992","Richmond, VA",15
"2993","Richton Park, IL",1
"2994","Richvale, CA",1
"2995","Richwoods, MO",2
"2996","Ridge, VA",1
"2997","Ridgecrest, CA",3
"2998","Ridgefield, CT",1
"2999","Ridgeland, MS",1
"3000","Ridgeway, VA",1
"3001","Riesel, TX",1
"3002","Rigby, ID",2
"3003","Ringgold, GA",2
"3004","Rio Linda, CA",1
"3005","Rio Rancho, NM",2
"3006","Rio Rico, AZ",2
"3007","Ripley, MS",1
"3008","Ripperdan, CA",1
"3009","Rising Sun, MD",2
"3010","River Forest, IL",1
"3011","River Ridge, LA",1
"3012","Riverbank, CA",1
"3013","Riverdale Park, MD",1
"3014","Riverdale, GA",3
"3015","Riverside, CA",13
"3016","Riverside, WA",1
"3017","Riverton, UT",3
"3018","Riverton, WY",3
"3019","Riverview, FL",5
"3020","Roan Mountain, TN",1
"3021","Roanoke Rapids, NC",1
"3022","Roanoke, VA",6
"3023","Roaring Spring, PA",1
"3024","Robbins, NC",1
"3025","Robbinsdale, MN",1
"3026","Roberta, GA",1
"3027","Robertsdale, AL",2
"3028","Robertsville, MO",1
"3029","Rochester, IN",1
"3030","Rochester, MN",1
"3031","Rochester, NH",2
"3032","Rochester, NY",7
"3033","Rochester, WA",1
"3034","Rock Falls, IL",2
"3035","Rock Hill, NY",1
"3036","Rock Hill, SC",2
"3037","Rock Island, IL",4
"3038","Rockaway Beach, OR",1
"3039","Rockdale, TX",1
"3040","Rockford, IL",5
"3041","Rockford, MI",1
"3042","Rocklin, CA",1
"3043","Rockville, IN",1
"3044","Rockville, MD",1
"3045","Rockwall, TX",2
"3046","Rockwell, NC",1
"3047","Rockwood, TN",1
"3048","Rocky Face, GA",2
"3049","Rocky Hill, KY",1
"3050","Rogers, AR",1
"3051","Rogersville, TN",1
"3052","Rohnert Park, CA",1
"3053","Roland, OK",1
"3054","Roma, TX",1
"3055","Romance, AR",1
"3056","Rome, GA",3
"3057","Romulus, MI",1
"3058","Roopville, GA",1
"3059","Roosevelt, UT",1
"3060","Rosalia, KS",1
"3061","Rosamond, CA",2
"3062","Rose Bud, AR",1
"3063","Rosebud, SD",2
"3064","Roseburg, OR",1
"3065","Rosedale, MD",1
"3066","Rosemead, CA",1
"3067","Rosemont, IL",1
"3068","Rosenberg, TX",3
"3069","Roseville, CA",1
"3070","Roseville, MI",1
"3071","Roseville, MN",2
"3072","Rossville, GA",4
"3073","Roswell, GA",5
"3074","Roswell, NM",12
"3075","Rotterdam, NY",1
"3076","Rougemont, NC",1
"3077","Round Lake Beach, IL",1
"3078","Round Lake, IL",1
"3079","Round Rock, TX",9
"3080","Rouseville, PA",1
"3081","Rowe, NM",1
"3082","Rowland Heights, CA",2
"3083","Rowlett, TX",2
"3084","Rowsburg, OH",1
"3085","Roxboro, NC",1
"3086","Roxoboro, NC",1
"3087","Roy, UT",3
"3088","Royal Oak, MI",2
"3089","Royal, AR",1
"3090","Rudolph, OH",1
"3091","Rufe, OK",1
"3092","Ruidoso, NM",1
"3093","Rumford, ME",1
"3094","Rushville, IN",1
"3095","Rusk, TX",1
"3096","Russell Springs, KY",1
"3097","Russell, NY",1
"3098","Russellville, AR",2
"3099","Russelville, KY",1
"3100","Ruston, LA",1
"3101","Rutherford, NJ",1
"3102","Rutherfordton, NC",2
"3103","Rutland, VT",1
"3104","Rutledge, TN",1
"3105","Saco, MT",1
"3106","Sacramento, CA",21
"3107","Safety Harbor, FL",2
"3108","Safford, AL",1
"3109","Safford, AZ",2
"3110","Saginaw, MI",3
"3111","Sahuarita, AZ",1
"3112","Saint Paul, MN",1
"3113","Saint Petersburg, FL",2
"3114","Salcha, AK",1
"3115","Sale Creek, TN",1
"3116","Salem, AL",1
"3117","Salem, CT",1
"3118","Salem, MO",1
"3119","Salem, OR",16
"3120","Salem, WI",1
"3121","Salemburg, NC",2
"3122","Salida, CO",1
"3123","Salina, KS",3
"3124","Salina, NY",1
"3125","Salinas, CA",7
"3126","Salisbury, MA",1
"3127","Salisbury, MD",3
"3128","Salisbury, NC",7
"3129","Sallisaw, OK",2
"3130","Salt Lake City, UT",19
"3131","Saltlick Township, PA",1
"3132","Salton City, CA",1
"3133","San Andreas, CA",1
"3134","San Angelo, TX",3
"3135","San Antonio, TX",89
"3136","San Benito, TX",4
"3137","San Bernardino, CA",27
"3138","San Diego, CA",43
"3139","San Fernando, CA",3
"3140","San Francisco, CA",21
"3141","San Gabriel, CA",2
"3142","San Jacinto, CA",3
"3143","San Joaquin, CA",1
"3144","San Jose, CA",20
"3145","San Juan Capistrano, CA",1
"3146","San Leandro, CA",2
"3147","San Leon, TX",1
"3148","San Luis Obispo, CA",1
"3149","San Manuel, AZ",1
"3150","San Marcos, CA",1
"3151","San Marcos, TX",3
"3152","San Mateo, CA",1
"3153","San Mateo, FL",1
"3154","San Pablo, CA",1
"3155","San Tan Valley, AZ",1
"3156","San Ysidro, CA",1
"3157","Sand City, CA",3
"3158","Sand Springs, OK",1
"3159","Sanderson, FL",1
"3160","Sandersville, GA",1
"3161","Sandia Park, NM",1
"3162","Sandia, TX",1
"3163","Sandpoint, ID",2
"3164","Sandy Springs, GA",1
"3165","Sandy, UT",3
"3166","Sandyville, WV",1
"3167","Sanford, FL",2
"3168","Sanford, NC",2
"3169","Sanger, TX",1
"3170","Santa Ana, CA",4
"3171","Santa Barbara, CA",1
"3172","Santa Clara, CA",3
"3173","Santa Clarita, CA",6
"3174","Santa Cruz, CA",2
"3175","Santa Fe Springs, CA",1
"3176","Santa Fe, NM",11
"3177","Santa Maria, CA",3
"3178","Santa Monica, CA",3
"3179","Santa Paula, CA",1
"3180","Santa Rosa, CA",3
"3181","Santee, CA",1
"3182","Sapulpa, OK",1
"3183","Saraland, AL",1
"3184","Saranac Lake, NY",1
"3185","Sarasota, FL",6
"3186","Saratoga Springs, NY",1
"3187","Saratoga Springs, UT",1
"3188","Saratoga, NC",1
"3189","Sardis, GA",1
"3190","Sasabe, AZ",1
"3191","Satsuma, FL",1
"3192","Savannah, GA",13
"3193","Savannah, TN",1
"3194","Sawmills, NC",1
"3195","Saybrook Township, OH",1
"3196","Sayre, OK",1
"3197","Scappoose, OR",1
"3198","Scarbro, WV",1
"3199","Schenectady, NY",3
"3200","Schertz, TX",1
"3201","Schuyler, NE",1
"3202","Scio, OR",1
"3203","Scottsbluff, NE",1
"3204","Scottsdale, AZ",9
"3205","Seabrook, TX",1
"3206","Seaford, DE",1
"3207","Seagraves, TX",1
"3208","Seal Beach, CA",1
"3209","Seaside, CA",2
"3210","Seaside, OR",1
"3211","Seattle, WA",22
"3212","Sebastopol, CA",1
"3213","Sebeka, MN",2
"3214","Sebewaing, MI",1
"3215","Sebring, FL",4
"3216","Secaucus, NJ",1
"3217","Section, AL",1
"3218","Security-Widefield, CO",1
"3219","Sedalia, CO",1
"3220","Sedalia, MO",2
"3221","Sedona, AZ",1
"3222","Seekonk, MA",1
"3223","Seeley, CA",1
"3224","Seguin, TX",5
"3225","Selah, WA",1
"3226","Sells, AZ",1
"3227","Selma, AL",2
"3228","Selmer, TN",2
"3229","Seminole, OK",1
"3230","Seminole, TX",1
"3231","Semmes, AL",2
"3232","Senath, MO",1
"3233","Senatobia, MS",2
"3234","Seneca, OR",1
"3235","Senoia, GA",1
"3236","Sequim, WA",1
"3237","Sevierville, TN",1
"3238","Sewanee, TN",1
"3239","Seymour, TN",1
"3240","Shakopee, MN",1
"3241","Shannon, MS",1
"3242","Sharon, PA",1
"3243","Sharpsburg, GA",2
"3244","Sharpsburg, KY",1
"3245","Shawano, WI",1
"3246","Shawnee, KS",1
"3247","Shawnee, OK",2
"3248","Sheffield, IA",1
"3249","Shelby, MT",1
"3250","Shelby, NC",2
"3251","Shelby, OH",1
"3252","Shelbyville, IN",2
"3253","Shelbyville, KY",2
"3254","Shelbyville, TN",1
"3255","Sheldon, IL",1
"3256","Shelley, ID",1
"3257","Shelton, WA",1
"3258","Shenandoah, LA",1
"3259","Shenandoah, PA",1
"3260","Shenandoah, TX",1
"3261","Sheridan, AR",1
"3262","Sheridan, WY",1
"3263","Sherman, TX",2
"3264","Sherrelwood, CO",1
"3265","Sherwood, AR",1
"3266","Sherwood, OR",2
"3267","Shiprock, NM",1
"3268","Shirley, AR",1
"3269","Shirley, NY",1
"3270","Shoreline, WA",1
"3271","Shoreview, MN",1
"3272","Shorewood, IL",1
"3273","Shreveport, LA",18
"3274","Shrevport, LA",1
"3275","Sidney, NE",1
"3276","Sidney, OH",1
"3277","Sierra Blanca, TX",1
"3278","Sierra Vista, AZ",3
"3279","Signal Hill, CA",1
"3280","Sikeston, MO",1
"3281","Siler City, NC",1
"3282","Silver Spring Shores, FL",1
"3283","Silver Spring, MD",2
"3284","Silver Springs, FL",1
"3285","Silver Springs, NV",2
"3286","Silverthorne, CO",1
"3287","Silverton, OR",1
"3288","Simi Valley, CA",2
"3289","Simms, TX",1
"3290","Simpsonville, SC",2
"3291","Sims, IN",1
"3292","Simsboro, LA",1
"3293","Sinton, TX",1
"3294","Sioux City, IA",2
"3295","Sioux Falls, SD",8
"3296","Sisters, OR",1
"3297","Skyline, AL",1
"3298","Slidell, LA",2
"3299","Smartsville, CA",1
"3300","Smithfield Township, PA",1
"3301","Smiths Station, AL",1
"3302","Smithville, MS",1
"3303","Smyrna Mills, ME",1
"3304","Smyrna, DE",1
"3305","Smyrna, GA",4
"3306","Smyrna, TN",1
"3307","Sneads, FL",1
"3308","Snellville, GA",1
"3309","Snohomish, WA",1
"3310","Snyder, TX",1
"3311","Social Circle, GA",1
"3312","Socorro, NM",1
"3313","Socorro, TX",1
"3314","Soddy Daisy, TN",2
"3315","Soddy-Daisy, TN",1
"3316","Sodus, NY",1
"3317","Solon, OH",1
"3318","Solvang, CA",1
"3319","Somerset, KY",1
"3320","Somerset, PA",1
"3321","Somerset, TX",1
"3322","Somerton, AZ",1
"3323","Somerville, TX",1
"3324","Sonora, CA",2
"3325","Sopchoppy, FL",1
"3326","South Bend, IN",5
"3327","South Berwick, ME",1
"3328","South Brunswick, NJ",1
"3329","South Charleston, OH",1
"3330","South Chesterfield, VA",1
"3331","South El Monte, CA",1
"3332","South Elgin, IL",1
"3333","South Euclid, OH",1
"3334","South Gate, CA",5
"3335","South Hill, VA",1
"3336","South Holland, IL",1
"3337","South Jordan, UT",3
"3338","South Lake Tahoe, CA",1
"3339","South Lebanon, OH",1
"3340","South Lyon, MI",1
"3341","South Milwaukee, WI",1
"3342","South Pittsburg, TN",1
"3343","South Portland, ME",1
"3344","South River, NJ",1
"3345","South Salt Lake, UT",1
"3346","South Sioux City, NE",1
"3347","South Tucson, AZ",1
"3348","Southaven, MS",3
"3349","Southeast, NY",1
"3350","Southfield, MI",2
"3351","Southgate, OR",1
"3352","Southington, OH",1
"3353","Southold, NY",1
"3354","Spanaway, WA",4
"3355","Spanish Fork, UT",2
"3356","Sparkman, AR",1
"3357","Sparks, NV",7
"3358","Sparta, NC",1
"3359","Sparta, TN",3
"3360","Sparta, WI",1
"3361","Spartanburg, SC",8
"3362","Spencer, IN",1
"3363","Spencer, MA",1
"3364","Spencer, WV",1
"3365","Spiro, OK",2
"3366","Splendora, TX",3
"3367","Spokane Valley, WA",5
"3368","Spokane, WA",23
"3369","Sportsmen Acres, OK",1
"3370","Spring Garden Township, PA",1
"3371","Spring Hill, FL",4
"3372","Spring Lake, NC",1
"3373","Spring Valley, CA",1
"3374","Spring Valley, NY",1
"3375","Spring, TX",5
"3376","Springdale, AR",4
"3377","Springfield, AR",1
"3378","Springfield, CO",1
"3379","Springfield, FL",1
"3380","Springfield, IL",2
"3381","Springfield, MA",5
"3382","Springfield, MO",15
"3383","Springfield, OH",2
"3384","Springfield, OR",2
"3385","Springfield, TN",1
"3386","Springfield, VA",1
"3387","Springtown, TX",1
"3388","Springville, AL",1
"3389","Springville, IN",1
"3390","Springville, UT",2
"3391","St Augustine, FL",1
"3392","St Charles, IL",1
"3393","St George, UT",1
"3394","St Paul, MN",2
"3395","St Petersburg, FL",3
"3396","St. Albans, WV",1
"3397","St. Augustine, FL",4
"3398","St. Charles, MO",2
"3399","St. Clair Shores, MI",1
"3400","St. Clair, MO",1
"3401","St. Cloud, MN",3
"3402","St. Croix Falls, WI",1
"3403","St. George, SC",1
"3404","St. Ignatius, MT",1
"3405","St. John, IN",1
"3406","St. Joseph, LA",1
"3407","St. Joseph, MI",1
"3408","St. Joseph, MO",3
"3409","St. Louis Park, MN",1
"3410","St. Louis, MO",51
"3411","St. Matthews, SC",1
"3412","St. Michael, MN",1
"3413","St. Michaels, AZ",1
"3414","St. Paul, MN",12
"3415","St. Paul, NE",1
"3416","St. Petersburg, FL",13
"3417","St. Regis, MT",2
"3418","St. Stephens, AL",1
"3419","Stafford, VA",3
"3420","Stamford, CT",1
"3421","Stanley, ID",1
"3422","Stanley, NC",1
"3423","Stanley, VA",1
"3424","Stansbury Park, UT",1
"3425","Stanton, DE",1
"3426","Stanton, KY",1
"3427","Star Prairie, WI",1
"3428","Star, ID",2
"3429","State College, PA",1
"3430","Staten Island, NY",1
"3431","Statesboro, GA",4
"3432","Statesville, NC",1
"3433","Sterling Heights, MI",1
"3434","Sterling, AK",1
"3435","Sterling, VA",1
"3436","Steubenville, OH",1
"3437","Stevenson Ranch, CA",1
"3438","Stewartstown, PA",1
"3439","Stewartsville, MO",1
"3440","Stillwater, MN",1
"3441","Stock Island, FL",1
"3442","Stockbridge, GA",2
"3443","Stockton, CA",23
"3444","Stockton, IL",1
"3445","Stone Mountain, GA",5
"3446","Stonington, CT",1
"3447","Storm Lake, IA",1
"3448","Stovall, NC",1
"3449","Strasburg, CO",1
"3450","Strasburg, VA",2
"3451","Stratford, CA",1
"3452","Stratford, CT",1
"3453","Stringtown, OK",1
"3454","Stromsburg, NE",1
"3455","Strongs Prairie, WI",1
"3456","Stroud, OK",1
"3457","Stroudsburg, PA",2
"3458","Struthers, OH",1
"3459","Stuart, FL",1
"3460","Studio City, CA",1
"3461","Sturgeon, MO",1
"3462","Stuttgart, AR",1
"3463","Sublette, KS",1
"3464","Suffolk, VA",1
"3465","Sugar Creek, MO",2
"3466","Sugar Hill, GA",2
"3467","Sugar Land, TX",3
"3468","Sugarcreek, OH",1
"3469","Suisun City, CA",1
"3470","Sullivan, IN",2
"3471","Sullivan, MO",1
"3472","Sulphur Springs, TX",1
"3473","Sulphur, LA",1
"3474","Sumas, WA",1
"3475","Summerlin, NV",1
"3476","Summersville, WV",3
"3477","Summertown, TN",1
"3478","Summerville, GA",1
"3479","Summerville, SC",2
"3480","Summit Cove, CO",1
"3481","Summit Township, MI",1
"3482","Summit, MS",1
"3483","Sumter, SC",2
"3484","Sun City, AZ",3
"3485","Sun City, CA",1
"3486","Sun City, KS",1
"3487","Sun Valley, CA",1
"3488","Sundance, WY",2
"3489","Sunfield, MI",1
"3490","Sunland Park, NM",2
"3491","Sunman, IN",2
"3492","Sunny Hills, FL",1
"3493","Sunnyside, WA",1
"3494","Sunnyvale, CA",4
"3495","Sunrise, FL",2
"3496","Sunset, TX",1
"3497","Superior, CO",1
"3498","Surfside Beach, SC",1
"3499","Surprise, AZ",3
"3500","Sutton-Alpine, AK",1
"3501","Suwanee, GA",1
"3502","Swan Quarter, NC",1
"3503","Swartz, LA",1
"3504","Swedesboro, NJ",1
"3505","Sweetwater, TX",2
"3506","Sylacauga, AL",2
"3507","Sylvester, GA",2
"3508","Syracuse, NY",7
"3509","Syracuse, UT",1
"3510","Table Grove, IL",1
"3511","Tabor City, NC",1
"3512","Tacoma, WA",16
"3513","Taft, CA",1
"3514","Tahlequah, OK",4
"3515","Tahoka, TX",1
"3516","Talihina, OK",1
"3517","Talking Rock, GA",3
"3518","Talladega, AL",1
"3519","Tallahassee, FL",12
"3520","Tallapoosa, GA",2
"3521","Tallassee, AL",1
"3522","Tamarac, FL",3
"3523","Tampa, FL",24
"3524","Taos, NM",2
"3525","Tarboro, NC",2
"3526","Tarkio, MT",1
"3527","Tarpon Springs, FL",1
"3528","Taunton, MA",1
"3529","Taylor Mill, KY",1
"3530","Taylor, MI",1
"3531","Taylors , SC",3
"3532","Taylorsville, NC",1
"3533","Taylorsville, UT",4
"3534","Tazewell, TN",1
"3535","Tehachapi, CA",2
"3536","Tell City, IN",2
"3537","Tellico Plains, TN",1
"3538","Tempe, AZ",18
"3539","Temperance, MI",1
"3540","Temple City, CA",1
"3541","Temple Terrace, FL",1
"3542","Temple, GA",2
"3543","Temple, TX",5
"3544","Tenino, WA",1
"3545","Terre Haute, IN",6
"3546","Terrytown, LA",2
"3547","Tewksbury, MA",1
"3548","Texarkana, AR",1
"3549","Texas city, TX",1
"3550","The Dalles, OR",2
"3551","The Villages, FL",2
"3552","The Woodlands, TX",1
"3553","Theodore, AL",1
"3554","Thermopolis, WY",2
"3555","Theta, TN",1
"3556","Thomaston, GA",1
"3557","Thomasville, GA",2
"3558","Thomasville, NC",1
"3559","Thompson, IA",1
"3560","Thonotosassa, FL",1
"3561","Thornton, CO",11
"3562","Thornton, NH",1
"3563","Thorsby, AL",1
"3564","Three Way, TN",1
"3565","Three Way, TX",1
"3566","Tidewater, OR",1
"3567","Tieton, WA",1
"3568","Tiffin, OH",2
"3569","Tifton, GA",1
"3570","Timberlake, NC",1
"3571","Timberville, VA",2
"3572","Tiro, OH",1
"3573","Tishomingo, OK",2
"3574","Titusville, AL",1
"3575","Titusville, FL",2
"3576","Tiverton, RI",1
"3577","Tok, AK",1
"3578","Toledo, OH",13
"3579","Tolleson, AZ",1
"3580","Tom, OK",1
"3581","Tomball, TX",1
"3582","Tome, NM",1
"3583","Toms River, NJ",1
"3584","Tonopah, NV",1
"3585","Toone, TN",1
"3586","Topeka, KS",12
"3587","Topock, AZ",1
"3588","Toppers, OK",1
"3589","Topsham, ME",1
"3590","Torrance, CA",2
"3591","Torrence, CA",1
"3592","Toulon, IL",1
"3593","Townsend, GA",1
"3594","Towson, MD",1
"3595","Trabuco Canyon, CA",1
"3596","Travelers Rest, SC",1
"3597","Trent Woods, NC",1
"3598","Trenton, MI",1
"3599","Trenton, NJ",3
"3600","Trenton, TN",1
"3601","Trinidad, CO",4
"3602","Trinity, AL",1
"3603","Trinity, NC",1
"3604","Trophy Club, TX",1
"3605","Trout Creek, MT",1
"3606","Troutdale, VA",1
"3607","Troy, IL",1
"3608","Troy, MI",1
"3609","Troy, MO",2
"3610","Troy, NY",2
"3611","Troy, OH",1
"3612","Trumann, AR",1
"3613","Truth or Consequences, NM",1
"3614","Tualatin, OR",2
"3615","Tuba City, AZ",1
"3616","Tucson , AZ",51
"3617","Tucumcari, NM",2
"3618","Tukwila, WA",3
"3619","Tulare, CA",5
"3620","Tularosa, NM",2
"3621","Tullahoma, TN",1
"3622","Tulsa, OK",37
"3623","Tumwater, WA",1
"3624","Tunbridge, VT",1
"3625","Tupelo, MS",3
"3626","Turlock, CA",1
"3627","Turner, OR",1
"3628","Tuscaloosa, AL",6
"3629","Tuscon, AZ",3
"3630","Tuscumbia, AL",2
"3631","Tustin, CA",3
"3632","Twentynine Palms, CA",1
"3633","Twinsburg, OH",1
"3634","Udall, KS",1
"3635","Ukiah, CA",1
"3636","Unincorporated, AL",1
"3637","Unincorporated, IN",1
"3638","Unincorporated, TX",2
"3639","Union City, CA",3
"3640","Union City, MI",1
"3641","Union City, PA",1
"3642","Union Park, FL",1
"3643","Union Township, PA",1
"3644","Union, MS",1
"3645","Union, NJ",2
"3646","Union, SC",1
"3647","Union, WV",1
"3648","Uniondale, NY",1
"3649","Uniontown, AL",1
"3650","Uniontown, OH",1
"3651","Unityville, PA",1
"3652","University City, MO",1
"3653","University Place, WA",1
"3654","Upland, CA",5
"3655","Upper Darby, PA",2
"3656","Upper Marlboro, MD",1
"3657","Upper Saint Clair, PA",1
"3658","Urbandale, IA",1
"3659","Utica, NY",3
"3660","Uvalde, TX",1
"3661","Vacaville, CA",5
"3662","Valdosta, GA",3
"3663","Vallejo, CA",6
"3664","Valparaiso, IN",2
"3665","Van Buren, AR",1
"3666","Van Horn, TX",1
"3667","Vancleave, MS",1
"3668","Vancouver, WA",15
"3669","Vandalia, OH",1
"3670","Veguita, NM",1
"3671","Ventnor, NJ",1
"3672","Ventura, CA",2
"3673","Venus, FL",1
"3674","Vernon Hills, IL",1
"3675","Vernon, CA",1
"3676","Vernon, TX",1
"3677","Vero Beach, FL",5
"3678","Verona, KY",1
"3679","Versailles, MO",2
"3680","Vesuvius, VA",1
"3681","Vicco, KY",1
"3682","Vici, OK",1
"3683","Vicksburg, MS",1
"3684","Victoria, TX",1
"3685","Victorville, CA",10
"3686","Vidor, TX",1
"3687","Vienna, WV",1
"3688","Viera, FL",2
"3689","Villa Hills, KY",1
"3690","Villa Ridge, MO",1
"3691","Ville Platte, LA",2
"3692","Vincennes, IN",1
"3693","Vineland, NJ",2
"3694","Vinita, OK",1
"3695","Vinton, OH",1
"3696","Vinton, TX",1
"3697","Virginia Beach, VA",13
"3698","Virginia, MN",1
"3699","Visalia, CA",7
"3700","Volant, PA",1
"3701","Wabash, IN",2
"3702","Waco, TX",5
"3703","Wadsworth, OH",3
"3704","Waelder, TX",1
"3705","Waggaman, LA",1
"3706","Wagner, SD",1
"3707","Waianae, HI",2
"3708","Wailua, HI",1
"3709","Wailuku, HI",1
"3710","Waipahu, HI",1
"3711","Wake Forest, NC",1
"3712","Waldoboro, ME",1
"3713","Waldorf, MD",1
"3714","Waldport, OR",1
"3715","Wales, ME",1
"3716","Waleska, GA",1
"3717","Walker Township, PA",1
"3718","Walland, TN",1
"3719","Wallback, WV",1
"3720","Walled Lake, MI",1
"3721","Wallingford, CT",1
"3722","Walls, MS",1
"3723","Walnut Creek, CA",1
"3724","Walnut Grove, TN",1
"3725","Walnut Park, CA",1
"3726","Walnut Ridge, AR",1
"3727","Walnut, MS",1
"3728","Walterboro, SC",1
"3729","Walton, NY",1
"3730","Walton, WV",1
"3731","Wamego, KS",1
"3732","Wapanucka, OK",1
"3733","Wapato, WA",1
"3734","Warner Robins, GA",2
"3735","Warren, AR",1
"3736","Warren, MI",2
"3737","Warren, MN",1
"3738","Warren, OH",3
"3739","Warrensburg, MO",1
"3740","Warrenton, OR",1
"3741","Warrior Run, PA",1
"3742","Warwick, RI",1
"3743","Wasau, WI",1
"3744","Wasco, CA",3
"3745","Washburn, TN",1
"3746","Washington City, UT",1
"3747","Washington Court House, OH",1
"3748","Washington D.C., DC",1
"3749","Washington Terrace, UT",1
"3750","Washington, DC",30
"3751","Washington, PA",2
"3752","Wasilla, AK",8
"3753","Watauga, TX",3
"3754","Water Valley, MS",2
"3755","Waterbury, CT",1
"3756","Waterford, CA",1
"3757","Waterford, MI",1
"3758","Waterloo, AL",1
"3759","Waterloo, IA",4
"3760","Watertown, MA",1
"3761","Watertown, TN",1
"3762","Watertown, WI",2
"3763","Waterville, PA",1
"3764","Watsontown, PA",1
"3765","Watts, OK",1
"3766","Wauchula, FL",1
"3767","Waukegan, IL",2
"3768","Waukesha, WI",4
"3769","Wausau, WI",2
"3770","Wauwatosa, WI",1
"3771","Wawarsing, NY",1
"3772","Waxahachie, TX",2
"3773","Wayne, MI",2
"3774","Waynesboro, MS",1
"3775","Waynesboro, VA",1
"3776","Waynesburg, PA",1
"3777","Waynesville, NC",1
"3778","Wayzata, MN",1
"3779","Weatherford, OK",1
"3780","Weatherford, TX",4
"3781","Webster City, IA",1
"3782","Webster Groves, MO",1
"3783","Webster Township, OH",1
"3784","Webster, MA",1
"3785","Webster, TX",1
"3786","Weed, CA",2
"3787","Weippe, ID",1
"3788","Weirton, WV",2
"3789","Weitchpec, CA",1
"3790","Welch, WV",1
"3791","Welches, OR",1
"3792","Weldon Spring, MO",1
"3793","Wellington, KS",1
"3794","Wellman, IA",1
"3795","Wenatchee, WA",3
"3796","Wentzville, MO",1
"3797","Wernersville, PA",1
"3798","Weslaco, TX",3
"3799","Wesley Chapel, FL",1
"3800","Wesson, MS",1
"3801","West Allis, WI",2
"3802","West Alton, MO",2
"3803","West Ashley, SC",1
"3804","West Chester, PA",1
"3805","West Columbia, SC",1
"3806","West Covina, CA",1
"3807","West End, NC",1
"3808","West Fargo, ND",1
"3809","West Haven City, UT",1
"3810","West Haven, CT",3
"3811","West Haven, UT",1
"3812","West Helena, AR",2
"3813","West Hollywood, CA",1
"3814","West Jefferson, NC",1
"3815","West Jordan, UT",4
"3816","West Melbourne, FL",1
"3817","West Memphis, AR",3
"3818","West Milford, WV",1
"3819","West Monroe, LA",1
"3820","West New York, NJ",1
"3821","West Olive, MI",1
"3822","West Orange, TX",1
"3823","West Palm Beach, FL",8
"3824","West Peoria, IL",1
"3825","West Point, UT",1
"3826","West Rancho Dominguez, CA",1
"3827","West Richland, WA",1
"3828","West Sacramento, CA",1
"3829","West Sullivan, MO",1
"3830","West Terre Haute, IN",1
"3831","West Union, WV",1
"3832","West Valinda, CA",1
"3833","West Valley City, UT",3
"3834","West Whittier-Los Nietos, CA",1
"3835","Westbrook, CT",1
"3836","Westbrook, ME",1
"3837","Westchase, FL",1
