"","City","VictimsCount"
"3835","Roaring Spring, PA",1
"3836","Robbins, IL",1
"3837","Robbins, NC",1
"3838","Robbinsdale, MN",1
"3839","Robbinsville, NC",1
"3840","Robert, LA",1
"3841","Roberta, GA",1
"3842","Robertsdale, AL",3
"3843","Robertsville, MO",1
"3844","Robinson, TX",1
"3845","Robinsonville, MS",1
"3846","Rochester, IN",1
"3847","Rochester, MN",2
"3848","Rochester, NH",3
"3849","Rochester, NY",13
"3850","Rochester, WA",2
"3851","Rock Falls, IL",2
"3852","Rock Hill, NY",1
"3853","Rock Hill, SC",2
"3854","Rock Island, IL",5
"3855","Rockaway Beach, OR",1
"3856","Rockdale, TX",1
"3857","Rockford, IL",8
"3858","Rockford, MI",1
"3859","Rockledge, FL",1
"3860","Rocklin, CA",1
"3861","Rockport, TX",1
"3862","Rockville, IN",1
"3863","Rockville, MD",1
"3864","Rockwall, TX",2
"3865","Rockwell, NC",1
"3866","Rockwood, MI",1
"3867","Rockwood, TN",1
"3868","Rocky Face, GA",2
"3869","Rocky Ford, CO",1
"3870","Rocky Hill, KY",1
"3871","Rogers, AR",1
"3872","Rogersville, TN",1
"3873","Rohnert Park, CA",1
"3874","Roland, OK",1
"3875","Roma, TX",1
"3876","Romance, AR",1
"3877","Rome, GA",4
"3878","Rome, NY",1
"3879","Rome, OH",1
"3880","Romeoville, IL",1
"3881","Romulus, MI",1
"3882","Roopville, GA",1
"3883","Roosevelt, UT",1
"3884","Rosalia, KS",1
"3885","Rosamond, CA",2
"3886","Rose Bud, AR",1
"3887","Rosebud, SD",2
"3888","Roseburg, OR",2
"3889","Rosedale, MD",1
"3890","Rosemead, CA",3
"3891","Rosemont, IL",1
"3892","Rosenberg, TX",3
"3893","Roseville, CA",1
"3894","Roseville, MI",1
"3895","Roseville, MN",2
"3896","Roslindale, MA",1
"3897","Rosser, TX",1
"3898","Rossville, GA",4
"3899","Roswell, GA",6
"3900","Roswell, NM",13
"3901","Rotterdam, NY",1
"3902","Rougemont, NC",1
"3903","Round Lake Beach, IL",1
"3904","Round Lake, IL",2
"3905","Round Rock, TX",11
"3906","Rouseville, PA",1
"3907","Rowe, NM",1
"3908","Rowland Heights, CA",2
"3909","Rowlett, TX",2
"3910","Rowsburg, OH",1
"3911","Roxboro, NC",1
"3912","Roxoboro, NC",1
"3913","Roy, UT",5
"3914","Royal Oak, MI",3
"3915","Royal, AR",1
"3916","Rudolph, OH",1
"3917","Rufe, OK",1
"3918","Ruidoso, NM",3
"3919","Rumford, ME",1
"3920","Rush Springs, OK",1
"3921","Rushville, IN",1
"3922","Rushville, NE",1
"3923","Rusk, TX",1
"3924","Ruskin, FL",1
"3925","Russell Springs, KY",1
"3926","Russell, NY",1
"3927","Russellville, AR",2
"3928","Russellville, KY",1
"3929","Russelville, KY",1
"3930","Ruston, LA",2
"3931","Ruth, MS",1
"3932","Ruther Glen, VA",1
"3933","Rutherford, NJ",1
"3934","Rutherfordton, NC",2
"3935","Rutland, VT",2
"3936","Rutledge, TN",1
"3937","Saco, MT",1
"3938","Sacramento, CA",33
"3939","Safety Harbor, FL",2
"3940","Safford, AL",1
"3941","Safford, AZ",2
"3942","Saginaw, MI",3
"3943","Sahuarita, AZ",1
"3944","Saint Mary's, AK",1
"3945","Saint Paul, MN",1
"3946","Saint Petersburg, FL",2
"3947","Salcha, AK",1
"3948","Sale Creek, TN",1
"3949","Salem, AL",1
"3950","Salem, CT",1
"3951","Salem, IN",1
"3952","Salem, MO",1
"3953","Salem, OR",18
"3954","Salem, WI",1
"3955","Salemburg, NC",2
"3956","Salida, CO",1
"3957","Salina, KS",4
"3958","Salina, NY",1
"3959","Salinas, CA",14
"3960","Salisbury, MA",1
"3961","Salisbury, MD",5
"3962","Salisbury, NC",7
"3963","Sallisaw, OK",4
"3964","Salt Lake City, UT",34
"3965","Saltlick Township, PA",1
"3966","Salton City, CA",1
"3967","Salyersville, KY",1
"3968","San Andreas, CA",2
"3969","San Angelo, TX",7
"3970","San Antonio, TX",123
"3971","San Benito, TX",4
"3972","San Bernardino, CA",32
"3973","San Bruno, CA",1
"3974","San Clemente, CA",1
"3975","San Diego, CA",61
"3976","San Fernando, CA",5
"3977","San Fidel, NM",1
"3978","San Francisco, CA",32
"3979","San Gabriel, CA",2
"3980","San Jacinto, CA",3
"3981","San Joaquin, CA",1
"3982","San Jose, CA",31
"3983","San Jose, FL",1
"3984","San Juan Capistrano, CA",1
"3985","San Leandro, CA",4
"3986","San Leon, TX",1
"3987","San Lorenzo, CA",1
"3988","San Luis Obispo, CA",1
"3989","San Luis, AZ",1
"3990","San Manuel, AZ",1
"3991","San Marcos, CA",3
"3992","San Marcos, TX",5
"3993","San Mateo, CA",1
"3994","San Mateo, FL",1
"3995","San Pablo, CA",1
"3996","San Rafael, NM",1
"3997","San Tan Valley, AZ",1
"3998","San Ysidro, CA",1
"3999","Sand City, CA",3
"4000","Sand Springs, OK",1
"4001","Sanders, AZ",1
"4002","Sanderson, FL",1
"4003","Sandersville, GA",1
"4004","Sandia Park, NM",1
"4005","Sandia, TX",1
"4006","Sandpoint, ID",3
"4007","Sandston, VA",2
"4008","Sandy Springs, GA",1
"4009","Sandy, UT",4
"4010","Sandyville, WV",1
"4011","Sanford, FL",2
"4012","Sanford, NC",4
"4013","Sanger, TX",3
"4014","Santa Ana, CA",21
"4015","Santa Barbara, CA",2
"4016","Santa Clara, CA",4
"4017","Santa Clarita, CA",8
"4018","Santa Cruz, CA",2
"4019","Santa Fe Springs, CA",1
"4020","Santa Fe, NM",13
"4021","Santa Maria, CA",6
"4022","Santa Monica, CA",3
"4023","Santa Nella Village, CA",1
"4024","Santa Paula, CA",1
"4025","Santa Rosa, CA",4
"4026","Santee, CA",2
"4027","Sapulpa, OK",2
"4028","Saraland, AL",1
"4029","Saranac Lake, NY",1
"4030","Sarasota, FL",7
"4031","Saratoga Springs, NY",1
"4032","Saratoga Springs, UT",2
"4033","Saratoga, CA",2
"4034","Saratoga, NC",1
"4035","Sardis, GA",1
"4036","Sasabe, AZ",1
"4037","Satsuma, FL",1
"4038","Saugus, MA",1
"4039","Savannah, GA",18
"4040","Savannah, TN",1
"4041","Sawmills, NC",1
"4042","Saybrook Township, OH",1
"4043","Sayre, OK",1
"4044","Scappoose, OR",1
"4045","Scarbro, WV",1
"4046","Schenectady, NY",4
"4047","Schertz, TX",2
"4048","Schuyler, NE",1
"4049","Schuylkill Haven, PA",1
"4050","Scio, OR",1
"4051","Scottsbluff, NE",1
"4052","Scottsdale, AZ",15
"4053","Scranton, PA",1
"4054","Seabrook, SC",1
"4055","Seabrook, TX",1
"4056","Seaford, DE",1
"4057","Seagoville, TX",1
"4058","Seagraves, TX",1
"4059","Seal Beach, CA",2
"4060","Seaside, CA",2
"4061","Seaside, OR",2
"4062","Seattle, WA",32
"4063","Sebastopol, CA",1
"4064","Sebeka, MN",2
"4065","Sebewaing, MI",1
"4066","Sebring, FL",5
"4067","Secaucus, NJ",1
"4068","Section, AL",1
"4069","Security-Widefield, CO",1
"4070","Sedalia, CO",1
"4071","Sedalia, MO",3
"4072","Sedona, AZ",3
"4073","Sedro-Woolley, WA",1
"4074","Seekonk, MA",1
"4075","Seeley, CA",1
"4076","Seguin, TX",6
"4077","Selah, WA",2
"4078","Selawik , AK",1
"4079","Seligman, AZ",1
"4080","Sells, AZ",1
"4081","Selma, AL",4
"4082","Selma, CA",1
"4083","Selma, NC",1
"4084","Selmer, TN",2
"4085","Seminole, OK",1
"4086","Seminole, TX",1
"4087","Semmes, AL",2
"4088","Senath, MO",1
"4089","Senatobia, MS",3
"4090","Seneca, OR",1
"4091","Seneca, SC",1
"4092","Senoia, GA",1
"4093","Sequim, WA",1
"4094","Sergeant Bluff, IA",1
"4095","Seven Valleys, PA",1
"4096","Sevierville, TN",3
"4097","Seville, FL",1
"4098","Sewanee, TN",1
"4099","Seward, AK",1
"4100","Sewickley, PA",1
"4101","Seymour, IN",1
"4102","Seymour, TN",1
"4103","Shafter, CA",1
"4104","Shakopee, MN",1
"4105","Shallotte, NC",1
"4106","Shannon Hills, AR",1
"4107","Shannon, MS",2
"4108","Sharon Hill, PA",1
"4109","Sharon, PA",1
"4110","Sharpsburg, GA",2
"4111","Sharpsburg, KY",1
"4112","Shawano, WI",1
"4113","Shawnee, KS",1
"4114","Shawnee, OK",2
"4115","Sheboygan, WI",2
"4116","Sheffield, IA",1
"4117","Shelby Charter Township, MI",2
"4118","Shelby, MT",1
"4119","Shelby, NC",2
"4120","Shelby, OH",1
"4121","Shelbyville, IN",2
"4122","Shelbyville, KY",3
"4123","Shelbyville, TN",1
"4124","Shelbyville, TX",1
"4125","Sheldon, IL",1
"4126","Shelley, ID",1
"4127","Shelton, WA",2
"4128","Shenandoah, LA",1
"4129","Shenandoah, PA",1
"4130","Shenandoah, TX",1
"4131","Shepherdsville, KY",1
"4132","Sheridan, AR",1
"4133","Sheridan, WY",1
"4134","Sherman, TX",2
"4135","Sherrelwood, CO",1
"4136","Sherwood, AR",1
"4137","Sherwood, OR",2
"4138","Shiner, TX",1
"4139","Shiprock, NM",1
"4140","Shirley, AR",1
"4141","Shirley, NY",2
"4142","Shoreline, WA",2
"4143","Shoreview, MN",1
"4144","Shorewood, IL",1
"4145","Shreveport, LA",23
"4146","Shrevport, LA",1
"4147","Shullsburg, WI",1
"4148","Sidney, NE",1
"4149","Sidney, OH",1
"4150","Sienna Plantation, TX",1
"4151","Sierra Blanca, TX",2
"4152","Sierra Vista, AZ",3
"4153","Signal Hill, CA",1
"4154","Sikeston, MO",2
"4155","Siler City, NC",1
"4156","Silsbee, TX",1
"4157","Silver City, NM",1
"4158","Silver City, OK",1
"4159","Silver Plume, CO",1
"4160","Silver Spring Shores, FL",1
"4161","Silver Spring, MD",7
"4162","Silver Springs, FL",1
"4163","Silver Springs, NV",2
"4164","Silverthorne, CO",1
"4165","Silverton, OR",2
"4166","Simi Valley, CA",2
"4167","Simms, TX",1
"4168","Simpsonville, KY",1
"4169","Simpsonville, SC",2
"4170","Sims, IN",1
"4171","Simsboro, LA",1
"4172","Sinton, TX",1
"4173","Sioux City, IA",4
"4174","Sioux Falls, SD",10
"4175","Sisters, OR",1
"4176","Skyline, AL",1
"4177","Slidell, LA",2
"4178","Smartsville, CA",1
"4179","Smithfield Township, PA",1
"4180","Smiths Station, AL",1
"4181","Smithville, MS",1
"4182","Smyrna Mills, ME",1
"4183","Smyrna, DE",1
"4184","Smyrna, GA",7
"4185","Smyrna, TN",1
"4186","Sneads, FL",2
"4187","Snellville, GA",2
"4188","Snohomish, WA",2
"4189","Snyder, TX",2
"4190","Social Circle, GA",1
"4191","Socorro, NM",1
"4192","Socorro, TX",1
"4193","Soddy Daisy, TN",2
"4194","Soddy-Daisy, TN",2
"4195","Sodus, NY",1
"4196","Solon, OH",1
"4197","Solvang, CA",1
"4198","Somerset, KY",1
"4199","Somerset, PA",1
"4200","Somerset, TX",1
"4201","Somerton, AZ",1
"4202","Somerville, TN",1
"4203","Somerville, TX",1
"4204","Sonoma, CA",1
"4205","Sonora, CA",2
"4206","Sopchoppy, FL",1
"4207","South Bend, IN",6
"4208","South Berwick, ME",1
"4209","South Brunswick, NJ",2
"4210","South Charleston, OH",1
"4211","South Chesterfield, VA",1
"4212","South Daytona, FL",2
"4213","South El Monte, CA",2
"4214","South Elgin, IL",1
"4215","South Euclid, OH",1
"4216","South Fulton, TN",1
"4217","South Gate, CA",7
"4218","South Haven, IN",1
"4219","South Hill, VA",2
"4220","South Holland, IL",1
"4221","South Jordan, UT",4
"4222","South Lake Tahoe, CA",2
"4223","South Lebanon, OH",1
"4224","South Lyon, MI",1
"4225","South Milwaukee, WI",1
"4226","South Ogden, UT",1
"4227","South Pasadena, CA",2
"4228","South Pittsburg, TN",1
"4229","South Portland, ME",1
"4230","South River, NJ",1
"4231","South Salt Lake, UT",2
"4232","South San Francisco, CA",1
"4233","South Sioux City, NE",1
"4234","South Tucson, AZ",1
"4235","Southaven, MS",5
"4236","Southeast, NY",1
"4237","Southfield, MI",3
"4238","Southgate, OR",1
"4239","Southington, OH",1
"4240","Southold, NY",1
"4241","Spanaway, WA",5
"4242","Spanish Fork, UT",6
"4243","Spanish Fort, AL",1
"4244","Spanish Springs, NV",1
"4245","Sparkman, AR",1
"4246","Sparks, NV",14
"4247","Sparta, NC",2
"4248","Sparta, TN",4
"4249","Sparta, WI",3
"4250","Spartanburg, SC",8
"4251","Speedway, IN",1
"4252","Spencer, IN",1
"4253","Spencer, MA",1
"4254","Spencer, WV",2
"4255","Sperry, OK",1
"4256","Spirit Lake, ID",1
"4257","Spiro, OK",2
"4258","Splendora, TX",3
"4259","Spokane Valley, WA",6
"4260","Spokane, WA",34
"4261","Sportsmen Acres, OK",1
"4262","Spring Creek, NV",1
"4263","Spring Garden Township, PA",1
"4264","Spring Hill, FL",5
"4265","Spring Hill, TN",1
"4266","Spring Lake, NC",1
"4267","Spring Valley, CA",1
"4268","Spring Valley, NY",1
"4269","Spring, TX",5
"4270","Springdale, AR",5
"4271","Springfield, AR",1
"4272","Springfield, CO",1
"4273","Springfield, FL",1
"4274","Springfield, IL",3
"4275","Springfield, MA",7
"4276","Springfield, MO",22
"4277","Springfield, OH",2
"4278","Springfield, OR",5
"4279","Springfield, TN",1
"4280","Springfield, VA",2
"4281","Springtown, TX",1
"4282","Springville, AL",1
"4283","Springville, IN",1
"4284","Springville, UT",2
"4285","Spruce Pine, NC",1
"4286","St Augustine, FL",2
"4287","St Charles, IL",1
"4288","St George, UT",1
"4289","St Joseph, IL",1
"4290","St Martinville, LA",1
"4291","St Paul, MN",3
"4292","St Petersburg, FL",3
"4293","St. Albans, NY",1
"4294","St. Albans, WV",1
"4295","St. Augustine, FL",7
"4296","St. Charles, MO",2
"4297","St. Clair Shores, MI",1
"4298","St. Clair, MO",1
"4299","St. Cloud, FL",2
"4300","St. Cloud, MN",4
"4301","St. Croix Falls, WI",1
"4302","St. George, SC",1
"4303","St. Ignatius, MT",1
"4304","St. James, MN",1
"4305","St. John, IN",1
"4306","St. Johns, FL",2
"4307","St. Joseph, LA",1
"4308","St. Joseph, MI",1
"4309","St. Joseph, MO",4
"4310","St. Louis Park, MN",2
"4311","St. Louis, MO",64
"4312","St. Matthews, SC",1
"4313","St. Michael, MN",1
"4314","St. Michaels, AZ",1
"4315","St. Paul, MN",15
"4316","St. Paul, NE",1
"4317","St. Petersburg, FL",16
"4318","St. Regis, MT",2
"4319","St. Stephens, AL",1
"4320","St. Thomas, PA",1
"4321","Stafford, VA",3
"4322","Stagecoach, TX",1
"4323","Stamford, CT",1
"4324","Stanfordville, NY",1
"4325","Stanley, ID",1
"4326","Stanley, NC",1
"4327","Stanley, VA",1
"4328","Stansbury Park, UT",1
"4329","Stanton, CA",2
"4330","Stanton, DE",1
"4331","Stanton, KY",1
"4332","Stanwood, WA",1
"4333","Star Prairie, WI",1
"4334","Star, ID",2
"4335","Starke, FL",1
"4336","State College, PA",1
"4337","Staten Island, NY",2
"4338","Statesboro, GA",4
"4339","Statesville, NC",4
"4340","Staunton, IL",1
"4341","Sterling Heights, MI",1
"4342","Sterling, AK",1
"4343","Sterling, CO",1
"4344","Sterling, VA",1
"4345","Sterrett, AL",1
"4346","Steubenville, OH",1
"4347","Stevenson Ranch, CA",1
"4348","Stevensville, MT",1
"4349","Stewartstown, PA",1
"4350","Stewartsville, MO",1
"4351","Stillwater, MN",2
"4352","Stillwater, OK",2
"4353","Stock Island, FL",1
"4354","Stockbridge, GA",3
"4355","Stockton, CA",31
"4356","Stockton, IL",1
"4357","Stone Mountain, GA",6
"4358","Stoneville, NC",1
"4359","Stonewall, MS",2
"4360","Stonington, CT",1
"4361","Storm Lake, IA",1
"4362","Stovall, NC",1
"4363","Strasburg, CO",2
"4364","Strasburg, VA",2
"4365","Stratford, CA",1
"4366","Stratford, CT",1
"4367","Stratford, TX",1
"4368","Streetman, TX",1
"4369","Stringtown, OK",1
"4370","Stromsburg, NE",1
"4371","Strong, AR",1
"4372","Strongs Prairie, WI",1
"4373","Strongsville, OH",1
"4374","Stroud, OK",1
"4375","Stroudsburg, PA",2
"4376","Struthers, OH",1
"4377","Stuart, FL",1
"4378","Studio City, CA",1
"4379","Sturgeon, MO",1
"4380","Stuttgart, AR",1
"4381","Sublette, KS",1
"4382","Suffield, CT",1
"4383","Suffolk, VA",1
"4384","Sugar Creek, MO",2
"4385","Sugar Hill, GA",2
"4386","Sugar Land, TX",3
"4387","Sugar Valley, GA",1
"4388","Sugarcreek, OH",1
"4389","Sugarloaf, CA",1
"4390","Suisun City, CA",2
"4391","Suitland, MD",3
"4392","Sullivan, IN",2
"4393","Sullivan, MO",1
"4394","Sulphur Springs, TX",2
"4395","Sulphur, LA",2
"4396","Sumas, WA",1
"4397","Summerlin, NV",1
"4398","Summersville, WV",3
"4399","Summertown, TN",1
"4400","Summerville, GA",1
"4401","Summerville, SC",3
"4402","Summit Cove, CO",1
"4403","Summit Township, MI",1
"4404","Summit, MS",1
"4405","Sumner, WA",1
"4406","Sumrall, MS",1
"4407","Sumter, SC",2
"4408","Sun City, AZ",3
"4409","Sun City, CA",1
"4410","Sun City, KS",1
"4411","Sun Valley, CA",1
"4412","Sunbury, OH",1
"4413","Sundance, WY",2
"4414","Sunfield, MI",1
"4415","Sunland Park, NM",2
"4416","Sunman, IN",2
"4417","Sunny Hills, FL",1
"4418","Sunnyside, WA",1
"4419","Sunnyvale, CA",8
"4420","Sunrise, FL",4
"4421","Sunset, TX",1
"4422","Superior, CO",1
"4423","Superior, MT",1
"4424","Surfside Beach, SC",1
"4425","Suring, WI",1
"4426","Surprise, AZ",6
"4427","Sutton-Alpine, AK",1
"4428","Suwanee, GA",1
"4429","Swan Quarter, NC",1
"4430","Swartz, LA",1
"4431","Swedesboro, NJ",1
"4432","Sweetwater, TX",3
"4433","Sylacauga, AL",3
"4434","Sylvania Township, OH",2
"4435","Sylvania, GA",1
"4436","Sylvester, GA",3
"4437","Syracuse, NY",11
"4438","Syracuse, UT",1
"4439","Table Grove, IL",1
"4440","Tabor City, NC",1
"4441","Tacoma, WA",23
"4442","Taft, CA",1
"4443","Tahlequah, OK",5
"4444","Tahoka, TX",2
"4445","Takoma Park, MD",2
"4446","Talihina, OK",1
"4447","Talking Rock, GA",3
"4448","Talladega, AL",3
"4449","Tallahassee, FL",16
"4450","Tallapoosa, GA",2
"4451","Tallassee, AL",1
"4452","Tamaqua, PA",1
"4453","Tamarac, FL",3
"4454","Tampa, FL",27
"4455","Taos Pueblo, NM",1
"4456","Taos, NM",2
"4457","Tarboro, NC",4
"4458","Tarkio, MT",1
"4459","Tarpon Springs, FL",3
"4460","Tarzana, CA",1
"4461","Taunton, MA",1
"4462","Taylor Mill, KY",1
"4463","Taylor, MI",1
"4464","Taylors , SC",4
"4465","Taylorsville, NC",1
"4466","Taylorsville, UT",5
"4467","Tazewell, TN",1
"4468","Tecumseh, OK",1
"4469","Tehachapi, CA",2
"4470","Tell City, IN",2
"4471","Tellico Plains, TN",1
"4472","Temecula, CA",5
"4473","Tempe, AZ",26
"4474","Temperance, MI",1
"4475","Temple City, CA",1
"4476","Temple Hills, MD",2
"4477","Temple Terrace, FL",1
"4478","Temple, GA",2
"4479","Temple, PA",1
"4480","Temple, TX",7
"4481","Tenino, WA",1
"4482","Terre Haute, IN",7
"4483","Terrell, TX",1
"4484","Terrytown, LA",2
"4485","Tewksbury, MA",1
"4486","Texarkana, AR",2
"4487","Texarkana, TX",1
"4488","Texas city, TX",1
"4489","The Colony, TX",1
"4490","The Dalles, OR",2
"4491","The Village, OK",1
"4492","The Villages, FL",2
"4493","The Woodlands, TX",1
"4494","Theodore, AL",1
"4495","Thermopolis, WY",2
"4496","Theta, TN",1
"4497","Thomaston, CT",1
"4498","Thomaston, GA",1
"4499","Thomasville, GA",3
"4500","Thomasville, NC",1
"4501","Thompson, IA",1
"4502","Thonotosassa, FL",1
"4503","Thornton, CO",12
"4504","Thornton, IL",1
"4505","Thornton, NH",1
"4506","Thorsby, AL",1
"4507","Thousand Oaks, CA",1
"4508","Three Rivers, TX",1
"4509","Three Way, TN",1
"4510","Three Way, TX",1
"4511","Thurmont, MD",1
"4512","Tidewater, OR",1
"4513","Tieton, WA",1
"4514","Tiffin, OH",2
"4515","Tifton, GA",1
"4516","Tigard, OR",1
"4517","Tillmans Corner, AL",1
"4518","Timberlake, NC",1
"4519","Timberville, VA",2
"4520","Timmonsville, SC",1
"4521","Tiro, OH",1
"4522","Tishomingo, OK",2
"4523","Titusville, AL",1
"4524","Titusville, FL",4
"4525","Tiverton, RI",1
"4526","Toccoa, GA",1
"4527","Tok, AK",1
"4528","Toledo, OH",17
"4529","Tolleson, AZ",1
"4530","Tom, OK",1
"4531","Tomball, TX",1
"4532","Tome, NM",1
"4533","Toms River, NJ",2
"4534","Tonalea, AZ",1
"4535","Tonasket, WA",1
"4536","Tonopah, NV",1
"4537","Tooele, UT",2
"4538","Toone, TN",1
"4539","Topeka, KS",13
"4540","Topock, AZ",1
"4541","Toppenish, WA",2
"4542","Toppers, OK",1
"4543","Topsham, ME",1
"4544","Torrance, CA",7
"4545","Torrence, CA",2
"4546","Toulon, IL",1
"4547","Town and Country, WA",1
"4548","Townsend, GA",1
"4549","Towson, MD",1
"4550","Trabuco Canyon, CA",1
"4551","Tracy City, TN",1
"4552","Traphill, NC",1
"4553","Travelers Rest, SC",1
"4554","Trent Woods, NC",1
"4555","Trenton, MI",1
"4556","Trenton, NJ",9
"4557","Trenton, TN",1
"4558","Triangle, VA",1
"4559","Trinidad, CO",5
"4560","Trinity, AL",1
"4561","Trinity, NC",1
"4562","Trona, CA",1
"4563","Trophy Club, TX",1
"4564","Trotwood , OH",1
"4565","Trout Creek, MT",1
"4566","Troutdale, VA",1
"4567","Troy, IL",1
"4568","Troy, MI",1
"4569","Troy, MO",2
"4570","Troy, NY",3
"4571","Troy, OH",2
"4572","Trumann, AR",1
"4573","Truth or Consequences, NM",1
"4574","Tualatin, OR",2
"4575","Tuba City, AZ",1
"4576","Tucson , AZ",73
"4577","Tucumcari, NM",2
"4578","Tukwila, WA",3
"4579","Tulare, CA",7
"4580","Tularosa, NM",2
"4581","Tullahoma, TN",1
"4582","Tulsa, OK",55
"4583","Tumwater, WA",1
"4584","Tunbridge, VT",1
"4585","Tupelo, MS",4
"4586","Turlock, CA",3
"4587","Turner, OR",1
"4588","Turnertown, TX",1
"4589","Tuscaloosa, AL",8
"4590","Tuscambia, AL",1
"4591","Tuscon, AZ",5
"4592","Tuscumbia, AL",2
"4593","Tustin, CA",4
"4594","Twentynine Palms, CA",2
"4595","Twinsburg, OH",1
"4596","Two Rivers, WI",1
"4597","Tyler , TX",2
"4598","Tysons, VA",1
"4599","Udall, KS",1
"4600","Ukiah, CA",1
"4601","Umatilla, FL",1
"4602","Unadilla, NY",1
"4603","Unincorporated, AL",1
"4604","Unincorporated, CA",1
"4605","Unincorporated, IN",1
"4606","Unincorporated, MT",1
"4607","Unincorporated, TX",2
"4608","Union City, CA",4
"4609","Union City, GA",2
"4610","Union City, MI",1
"4611","Union City, PA",1
"4612","Union Park, FL",1
"4613","Union Township, OH",1
"4614","Union Township, PA",1
"4615","Union, MS",1
"4616","Union, NJ",2
"4617","Union, SC",2
"4618","Union, WV",1
"4619","Uniondale, NY",2
"4620","Uniontown, AL",1
"4621","Uniontown, OH",1
"4622","Uniontown, PA",1
"4623","Unityville, PA",1
"4624","Universal City, CA",1
"4625","University City, MO",1
"4626","University Place, WA",2
"4627","Upland, CA",5
"4628","Upper Darby, PA",3
"4629","Upper Marlboro, MD",1
"4630","Upper Saint Clair, PA",1
"4631","Urbana, IN",1
"4632","Urbandale, IA",1
"4633","Utica, NY",3
"4634","Uvalde, TX",1
"4635","Vacaville, CA",5
"4636","Valdosta, GA",5
"4637","Valentine, NE",1
"4638","Vallejo, CA",10
"4639","Valley Center, CA",1
"4640","Valley Head, WV",1
"4641","Valparaiso, IN",2
"4642","Valrico, FL",2
"4643","Van Buren, AR",1
"4644","Van Horn, TX",1
"4645","Van Nuys, CA",1
"4646","Vancleave, MS",1
"4647","Vancouver, WA",19
"4648","Vandalia, OH",1
"4649","Vassalboro, ME",2
"4650","Veguita, NM",1
"4651","Ventnor, NJ",2
"4652","Ventura, CA",4
"4653","Venus, FL",1
"4654","Vernal, UT",1
"4655","Vernon Hills, IL",1
"4656","Vernon, CA",1
"4657","Vernon, TX",1
"4658","Vero Beach, FL",6
"4659","Verona, KY",1
"4660","Verona, MO",1
"4661","Versailles, MO",2
"4662","Vesuvius, VA",1
"4663","Vicco, KY",1
"4664","Vici, OK",1
"4665","Vicksburg, MS",1
"4666","Victoria, TX",2
"4667","Victorville, CA",16
"4668","Vidor, TX",1
"4669","Vienna, WV",1
"4670","Viera, FL",2
"4671","Villa Hills, KY",1
"4672","Villa Park, IL",2
"4673","Villa Ridge, MO",1
"4674","Ville Platte, LA",2
"4675","Vincennes, IN",2
"4676","Vineland, NJ",5
"4677","Vinita, OK",2
"4678","Vinton, OH",1
"4679","Vinton, TX",1
"4680","Virginia Beach, VA",16
"4681","Virginia, MN",1
"4682","Visalia, CA",10
"4683","Vista, CA",4
"4684","Volant, PA",1
"4685","Wabash, IN",2
"4686","Waco, TX",10
"4687","Wadesboro, NC",2
"4688","Wadsworth, NV",1
"4689","Wadsworth, OH",3
"4690","Waelder, TX",1
"4691","Waggaman, LA",1
"4692","Wagner, SD",2
"4693","Wagoner, OK",3
"4694","Wahneta, FL",1
"4695","Waianae, HI",2
"4696","Wailua, HI",1
"4697","Wailuku, HI",1
"4698","Waimanalo, HI",1
"4699","Waipahu, HI",2
"4700","Wakarusa, KS",1
"4701","Wake Forest, NC",2
"4702","Waldoboro, ME",1
"4703","Waldorf, MD",1
"4704","Waldport, OR",1
"4705","Wales, ME",1
"4706","Waleska, GA",1
"4707","Walker Township, PA",1
"4708","Walla Walla, WA",1
"4709","Wallace, NC",1
"4710","Walland, TN",1
"4711","Wallback, WV",1
"4712","Walled Lake, MI",1
"4713","Wallingford, CT",1
"4714","Wallkill, NY",2
"4715","Walls, MS",1
"4716","Walnut Creek, CA",1
"4717","Walnut Grove, TN",1
"4718","Walnut Park, CA",1
"4719","Walnut Ridge, AR",1
"4720","Walnut, MS",1
"4721","Walpole, NH",2
"4722","Walterboro, SC",3
"4723","Walton, IN",1
"4724","Walton, NY",1
"4725","Walton, WV",1
"4726","Wamego, KS",1
"4727","Wapanucka, OK",1
"4728","Wapato, WA",3
"4729","Warminster, PA",1
"4730","Warner Robins, GA",2
"4731","Warren, AR",1
"4732","Warren, MI",3
"4733","Warren, MN",1
"4734","Warren, OH",4
"4735","Warren, OR",1
"4736","Warrensburg, MO",1
"4737","Warrenton, OR",1
"4738","Warrenville, SC",1
"4739","Warrington, FL",1
"4740","Warrior Run, PA",1
"4741","Warrior, AL",1
"4742","Warsaw, VA",1
"4743","Warwick, NY",1
"4744","Warwick, RI",1
"4745","Wasau, WI",1
"4746","Wasco, CA",3
"4747","Washburn, TN",1
"4748","Washington City, UT",1
"4749","Washington Court House, OH",1
"4750","Washington D.C., DC",1
"4751","Washington Park, IL",1
"4752","Washington Terrace, UT",1
"4753","Washington, DC",45
"4754","Washington, NC",2
"4755","Washington, PA",3
"4756","Washoe Tribe's Carson Colony, NV",1
"4757","Wasilla, AK",10
"4758","Watauga, TX",4
"4759","Water Valley, MS",3
"4760","Waterboro, ME",1
"4761","Waterbury, CT",2
"4762","Waterflow, NM",1
"4763","Waterford Township, MI",1
"4764","Waterford, CA",1
"4765","Waterford, MI",1
"4766","Waterloo, AL",1
"4767","Waterloo, IA",5
"4768","Waterloo, SC",1
"4769","Watertown, MA",1
"4770","Watertown, NY",1
