"","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate"
"19413","3460090","Pompton Lakes borough, New Jersey",11029,192,192,2086,7884,813,53,45,665,"3460090",2,NA,NA,NA,NA,NA,NA,NA,NA,2997,0.38013698630137,0.0174086499229305,1
"19414","3432415","Holiday City-Berkeley CDP, New Jersey",12040,106,106,1188,11850,289,32,46,150,"3432415",NA,NA,NA,NA,NA,NA,NA,NA,NA,1555,0.131223628691983,0.00880398671096345,1
"19415","3452410","North Beach Haven CDP, New Jersey",2128,0,0,660,2018,383,52,14,31,"3452410",NA,NA,NA,NA,NA,NA,NA,NA,NA,1109,0.549554013875124,0,NA
"19416","3458852","Pine Ridge at Crestwood CDP, New Jersey",2293,37,37,171,2255,78,15,15,0,"3458852",NA,NA,NA,NA,NA,NA,NA,NA,NA,279,0.123725055432372,0.0161360662887048,1
"19417","3408170","Brooklawn borough, New Jersey",2004,132,132,198,1380,31,5,7,137,"3408170",NA,NA,NA,NA,NA,NA,NA,NA,NA,241,0.17463768115942,0.0658682634730539,1
"19418","3412550","Chesilhurst borough, New Jersey",1489,463,463,111,1197,12,4,1,37,"3412550",NA,NA,NA,NA,NA,NA,NA,NA,NA,128,0.106934001670844,0.310946944257891,1
"19419","3419900","Echelon CDP, New Jersey",11957,2173,2155,2621,8537,1093,204,52,624,"3419900",NA,NA,NA,NA,NA,NA,NA,NA,NA,3970,0.465034555464449,0.181734548799866,0.991716520938794
"19420","3448030","Morganville CDP, New Jersey",5088,49,49,1039,3316,761,105,182,168,"3448030",NA,NA,NA,NA,NA,NA,NA,NA,NA,2087,0.629372738238842,0.00963050314465409,1
"19421","3420350","Egg Harbor City city, New Jersey",4100,1028,805,298,2697,113,18,9,105,"3420350",NA,NA,NA,NA,NA,NA,NA,NA,NA,438,0.162402669632925,0.250731707317073,0.78307392996109
"19422","3421870","Estell Manor city, New Jersey",1728,27,27,207,1167,93,25,11,140,"3421870",NA,NA,NA,NA,NA,NA,NA,NA,NA,336,0.287917737789203,0.015625,1
"19423","3423940","Folsom borough, New Jersey",1697,49,49,216,1192,38,11,5,53,"3423940",NA,NA,NA,NA,NA,NA,NA,NA,NA,270,0.226510067114094,0.0288744843842074,1
"19424","3441370","Longport borough, New Jersey",869,0,0,252,733,93,59,13,14,"3441370",NA,NA,NA,NA,NA,NA,NA,NA,NA,417,0.568894952251023,0,NA
"19425","3460600","Port Republic city, New Jersey",1121,8,8,197,874,128,14,30,38,"3460600",NA,NA,NA,NA,NA,NA,NA,NA,NA,369,0.422196796338673,0.00713648528099911,1
"19426","3437560","Lake Como borough, New Jersey",1740,47,47,438,1266,144,32,12,67,"3437560",1,NA,NA,NA,NA,NA,NA,NA,1,626,0.494470774091627,0.0270114942528736,1
"19427","3409250","Caldwell borough, New Jersey",7969,295,190,2206,5698,849,202,79,738,"3409250",3,1,NA,NA,NA,NA,NA,NA,3,3336,0.585468585468585,0.0370184464801104,0.64406779661017
"19428","3445510","Merchantville borough, New Jersey",3719,566,566,583,2554,184,54,42,99,"3445510",2,1,NA,NA,NA,NA,NA,NA,1,863,0.337901331245106,0.152191449314332,1
"19429","3415820","Cresskill borough, New Jersey",8699,16,14,2220,5820,1129,274,103,237,"3415820",NA,NA,NA,NA,NA,NA,NA,NA,NA,3726,0.64020618556701,0.00183929187262904,0.875
"19430","3417530","Demarest borough, New Jersey",4942,3,3,1429,3164,488,275,49,154,"3417530",NA,NA,NA,NA,NA,NA,NA,NA,NA,2241,0.708280657395702,0.000607041683528936,1
"19431","3421450","Emerson borough, New Jersey",7596,80,73,1453,5390,746,153,143,270,"3421450",1,NA,NA,NA,NA,NA,NA,NA,1,2495,0.462894248608534,0.0105318588730911,0.9125
"19432","3563145","Rio Communities city, New Mexico",4568,102,102,288,3255,136,26,0,127,"3563145",NA,NA,NA,NA,NA,NA,NA,NA,NA,450,0.138248847926267,0.0223292469352014,1
"19433","3536230","Kirtland town, New Mexico",917,0,0,49,562,81,0,0,15,"3536230",NA,NA,NA,NA,NA,NA,NA,NA,NA,130,0.231316725978648,0,NA
"19434","3586595","Zuni Pueblo CDP, New Mexico",7001,0,0,146,4516,61,0,0,317,"3586595",NA,NA,NA,NA,NA,NA,NA,NA,NA,207,0.045837023914969,0,NA
"19435","3654012","Norwood village, New York",1651,3,3,151,1242,124,2,18,57,"3654012",NA,NA,NA,NA,NA,NA,NA,NA,NA,295,0.237520128824477,0.00181708055723804,1
"19436","3606607","Binghamton city, New York",45140,5448,5202,3746,29040,2726,557,468,4354,"3606607",26,12,1,NA,1,NA,NA,1,19,7497,0.258161157024793,0.120691182986265,0.954845814977974
"19437","3681831","Whitney Point village, New York",828,16,16,68,554,44,8,5,32,"3681831",NA,NA,NA,NA,NA,NA,NA,NA,NA,125,0.225631768953069,0.0193236714975845,1
"19438","3606046","Bergen village, New York",1135,17,17,151,761,61,14,15,43,"3606046",NA,NA,NA,NA,NA,NA,NA,NA,NA,241,0.316688567674113,0.0149779735682819,1
"19439","3602308","Apalachin CDP, New York",1037,2,2,150,778,25,0,8,67,"3602308",NA,NA,NA,NA,NA,NA,NA,NA,NA,183,0.235218508997429,0.00192864030858245,1
"19440","3649902","Newark Valley village, New York",987,3,3,81,616,55,6,0,39,"3649902",NA,NA,NA,NA,NA,NA,NA,NA,NA,142,0.23051948051948,0.00303951367781155,1
"19441","3611638","Cairo CDP, New York",955,15,15,51,711,27,0,0,12,"3611638",NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0.109704641350211,0.0157068062827225,1
"19442","3656132","Palenville CDP, New York",1175,10,10,196,722,124,0,0,27,"3656132",NA,NA,NA,NA,NA,NA,NA,NA,NA,320,0.443213296398892,0.00851063829787234,1
"19443","3619229","Crown Heights CDP, New York",2850,432,432,559,1977,146,35,0,194,"3619229",NA,NA,NA,NA,NA,NA,NA,NA,NA,740,0.374304501770359,0.151578947368421,1
"19444","3632776","Haviland CDP, New York",3300,159,157,497,2471,214,32,10,207,"3632776",5,NA,NA,NA,NA,NA,NA,NA,5,753,0.304734925131526,0.0481818181818182,0.987421383647799
"19445","3656814","Pawling village, New York",2029,21,21,271,1476,203,9,12,48,"3656814",2,NA,NA,NA,NA,NA,NA,NA,2,495,0.335365853658537,0.0103499260719566,1
"19446","3660983","Red Oaks Mill CDP, New York",3174,194,194,467,2457,433,69,39,170,"3660983",NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,0.41025641025641,0.0611216131064902,1
"19447","3634693","Hillcrest CDP, New York",7441,3570,3510,1074,5115,468,52,36,485,"3634693",NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,0.318670576735093,0.479774223894638,0.983193277310924
"19448","3648879","Mount Ivy CDP, New York",7075,1482,1482,828,4863,421,101,63,282,"3648879",NA,NA,NA,NA,NA,NA,NA,NA,NA,1413,0.290561381863047,0.209469964664311,1
"19449","3667257","Shortsville village, New York",1403,8,4,161,1061,51,4,4,51,"3667257",NA,NA,NA,NA,NA,NA,NA,NA,NA,220,0.207351555136664,0.00570206699928724,0.5
"19450","3629520","Gorham CDP, New York",776,0,0,68,511,56,0,0,40,"3629520",NA,NA,NA,NA,NA,NA,NA,NA,NA,124,0.2426614481409,0,NA
"19451","3631346","Hailesboro CDP, New York",847,8,8,34,568,33,0,4,12,"3631346",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0.125,0.00944510035419126,1
"19452","3631258","Hadley CDP, New York",844,0,0,94,647,14,0,0,5,"3631258",NA,NA,NA,NA,NA,NA,NA,NA,NA,108,0.166924265842349,0,NA
"19453","3631786","Hamlin CDP, New York",5344,124,124,619,3614,234,10,9,201,"3631786",NA,NA,NA,NA,NA,NA,NA,NA,NA,872,0.241283895960155,0.0232035928143713,1
"19454","3632006","Hannawa Falls CDP, New York",764,6,6,74,592,134,2,24,40,"3632006",NA,NA,NA,NA,NA,NA,NA,NA,NA,234,0.39527027027027,0.00785340314136126,1
"19455","3632578","Hartwick CDP, New York",617,0,0,78,429,56,16,6,14,"3632578",NA,NA,NA,NA,NA,NA,NA,NA,NA,156,0.363636363636364,0,NA
"19456","3633128","Hemlock CDP, New York",547,0,0,16,411,0,0,0,0,"3633128",NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.0389294403892944,0,NA
"19457","3635353","Honeoye CDP, New York",568,36,36,17,293,13,0,0,37,"3635353",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.102389078498294,0.0633802816901408,1
"19458","3637198","Hyde Park CDP, New York",1997,87,85,326,1418,163,36,11,141,"3637198",NA,NA,NA,NA,NA,NA,NA,NA,NA,536,0.377997179125529,0.043565348022033,0.977011494252874
"19459","3638946","Katonah CDP, New York",1761,11,11,453,1176,385,78,46,72,"3638946",3,1,NA,NA,NA,NA,NA,NA,2,962,0.818027210884354,0.00624645088018171,1
"19460","3639463","Keuka Park CDP, New York",1049,37,0,60,208,51,8,48,793,"3639463",1,NA,NA,NA,NA,NA,NA,NA,1,167,0.802884615384615,0.0352716873212583,0
"19461","3641036","Lakeville CDP, New York",800,39,39,138,554,68,0,0,76,"3641036",NA,NA,NA,NA,NA,NA,NA,NA,NA,206,0.371841155234657,0.04875,1
"19462","3642345","Lime Lake CDP, New York",815,0,0,58,605,56,0,0,16,"3642345",NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0.188429752066116,0,NA
"19463","3644479","Madrid CDP, New York",757,3,3,65,461,34,0,7,44,"3644479",NA,NA,NA,NA,NA,NA,NA,NA,NA,106,0.229934924078091,0.00396301188903567,1
"19464","3645634","Marion CDP, New York",1167,69,69,138,930,82,9,10,9,"3645634",NA,NA,NA,NA,NA,NA,NA,NA,NA,239,0.256989247311828,0.0591259640102828,1
"19465","3666883","Sherburne village, New York",1251,8,8,149,970,104,26,0,26,"3666883",NA,NA,NA,NA,NA,NA,NA,NA,NA,279,0.287628865979381,0.00639488409272582,1
"19466","3666949","Sherman village, New York",685,0,0,48,473,17,7,0,21,"3666949",NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0.152219873150106,0,NA
"19467","3666663","Sharon Springs village, New York",563,0,0,82,407,15,3,10,30,"3666663",NA,NA,NA,NA,NA,NA,NA,NA,NA,110,0.27027027027027,0,NA
"19468","3630598","Greenvale CDP, New York",1718,0,0,388,1322,334,95,17,92,"3630598",NA,NA,NA,NA,NA,NA,NA,NA,NA,834,0.630862329803328,0,NA
"19469","3637847","Island Park village, New York",4835,55,37,353,3551,370,63,41,143,"3637847",1,NA,NA,NA,NA,NA,NA,NA,1,827,0.232892143058293,0.0113753877973113,0.672727272727273
"19470","3664430","Saddle Rock village, New York",722,18,18,152,518,76,57,32,43,"3664430",NA,NA,NA,NA,NA,NA,NA,NA,NA,317,0.611969111969112,0.0249307479224377,1
"19471","3618443","Cortland West CDP, New York",1248,44,44,234,1002,119,25,50,51,"3618443",NA,NA,NA,NA,NA,NA,NA,NA,NA,428,0.427145708582834,0.0352564102564103,1
"19472","3602176","Angelica village, New York",751,4,4,58,559,38,4,2,9,"3602176",NA,NA,NA,NA,NA,NA,NA,NA,NA,102,0.182468694096601,0.00532623169107856,1
"19473","3622502","East Meadow CDP, New York",38029,2428,1768,5984,27173,3432,723,261,2032,"3622502",5,9,NA,NA,NA,NA,NA,NA,3,10400,0.38273285982409,0.0638460122538063,0.728171334431631
"19474","4241880","Laurys Station CDP, Pennsylvania",973,0,0,148,673,63,33,13,84,"4241880",NA,NA,NA,NA,NA,NA,NA,NA,NA,257,0.38187221396731,0,NA
"19475","4242704","Lenkerville CDP, Pennsylvania",539,31,31,69,335,20,0,0,0,"4242704",NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.265671641791045,0.0575139146567718,1
"19476","4242912","Level Green CDP, Pennsylvania",3881,0,0,502,2889,304,81,58,131,"4242912",NA,NA,NA,NA,NA,NA,NA,NA,NA,945,0.327102803738318,0,NA
"19477","4243496","Lincoln Park CDP, Pennsylvania",1760,63,63,346,1291,134,0,0,26,"4243496",NA,NA,NA,NA,NA,NA,NA,NA,NA,480,0.371804802478699,0.0357954545454545,1
"19478","4243544","Lincoln University CDP, Pennsylvania",1834,1192,0,0,38,7,0,0,1809,"4243544",1,NA,NA,NA,NA,NA,NA,NA,1,7,0.184210526315789,0.649945474372955,0
"19479","4276724","Timber Hills CDP, Pennsylvania",679,0,0,115,525,60,0,16,0,"4276724",NA,NA,NA,NA,NA,NA,NA,NA,NA,191,0.363809523809524,0,NA
"19480","4218136","Danville borough, Pennsylvania",4627,50,45,612,3458,288,202,44,132,"4218136",3,1,NA,NA,NA,NA,NA,NA,2,1146,0.331405436668595,0.0108061378863194,0.9
"19481","4251632","Mount Jewett borough, Pennsylvania",935,2,2,45,642,38,5,0,26,"4251632",NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.137071651090343,0.00213903743315508,1
"19482","4271248","Smethport borough, Pennsylvania",1601,2,2,152,1101,142,25,4,42,"4271248",NA,NA,NA,NA,NA,NA,NA,NA,NA,323,0.293369663941871,0.00124921923797626,1
"19483","4283172","West Hills CDP, Pennsylvania",1085,1,1,130,796,105,0,14,47,"4283172",NA,NA,NA,NA,NA,NA,NA,NA,NA,249,0.312814070351759,0.000921658986175115,1
"19484","4202832","Archbald borough, Pennsylvania",6988,135,135,985,4771,338,36,32,205,"4202832",1,NA,NA,NA,NA,NA,NA,NA,1,1391,0.291553133514986,0.0193188322839153,1
"19485","4213880","Clarks Summit borough, Pennsylvania",4914,0,0,1008,3527,603,150,59,78,"4213880",1,NA,NA,NA,NA,NA,NA,NA,1,1820,0.516019279841225,0,NA
"19486","4256792","Olyphant borough, Pennsylvania",5064,20,20,595,3738,181,19,28,51,"4256792",NA,NA,NA,NA,NA,NA,NA,NA,NA,823,0.220171214553237,0.00394944707740916,1
"19487","4276184","Taylor borough, Pennsylvania",5965,32,32,607,4361,322,78,34,225,"4276184",NA,NA,NA,NA,NA,NA,NA,NA,NA,1041,0.238706718642513,0.00536462699077955,1
"19488","4279792","Vandling borough, Pennsylvania",720,1,1,78,524,54,2,0,20,"4279792",NA,NA,NA,NA,NA,NA,NA,NA,NA,134,0.255725190839695,0.00138888888888889,1
"19489","4245992","McClure borough, Pennsylvania",1277,49,49,73,879,23,0,9,19,"4245992",NA,NA,NA,NA,NA,NA,NA,NA,NA,105,0.119453924914676,0.038371182458888,1
"19490","4248960","Middleburg borough, Pennsylvania",1633,10,10,109,1015,42,2,0,12,"4248960",1,NA,NA,NA,NA,NA,NA,NA,NA,153,0.150738916256158,0.00612369871402327,1
"19491","4216128","Coplay borough, Pennsylvania",3201,218,218,248,2379,118,9,9,117,"4216128",1,NA,NA,NA,NA,NA,NA,NA,NA,384,0.16141235813367,0.0681037175882537,1
"19492","4227008","Fountain Hill borough, Pennsylvania",4683,321,314,506,3416,187,49,64,269,"4227008",NA,NA,NA,NA,NA,NA,NA,NA,NA,806,0.235948477751756,0.0685458039718129,0.978193146417445
"19493","4269720","Sharon city, Pennsylvania",13227,1984,1980,1139,9147,364,37,56,539,"4269720",5,1,1,NA,1,NA,NA,1,5,1596,0.174483437192522,0.14999621985333,0.997983870967742
"19494","4253464","New Cumberland borough, Pennsylvania",7309,157,157,1299,5557,403,47,28,237,"4253464",NA,NA,NA,NA,NA,NA,NA,NA,NA,1777,0.319776858016916,0.0214803666712273,1
"19495","4215808","Connoquenessing borough, Pennsylvania",554,0,0,98,412,33,4,1,9,"4215808",NA,NA,NA,NA,NA,NA,NA,NA,NA,136,0.330097087378641,0,NA
"19496","4268056","Saxonburg borough, Pennsylvania",1609,1,1,192,1336,107,12,12,48,"4268056",NA,NA,NA,NA,NA,NA,NA,NA,NA,323,0.241766467065868,0.000621504039776259,1
"19497","4236616","Hydetown borough, Pennsylvania",833,8,8,36,521,11,9,1,32,"4236616",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0.109404990403071,0.00960384153661465,1
"19498","4243656","Linesville borough, Pennsylvania",987,0,0,60,676,60,16,0,2,"4243656",1,NA,NA,NA,NA,NA,NA,NA,1,136,0.201183431952663,0,NA
"19499","4253184","New Beaver borough, Pennsylvania",1386,6,6,70,1018,37,4,0,29,"4253184",NA,NA,NA,NA,NA,NA,NA,NA,NA,111,0.109037328094303,0.00432900432900433,1
"19500","4280880","Wampum borough, Pennsylvania",606,20,20,22,456,15,8,0,13,"4280880",NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.0986842105263158,0.033003300330033,1
"19501","4243968","Liverpool borough, Pennsylvania",904,0,0,78,682,15,10,3,28,"4243968",NA,NA,NA,NA,NA,NA,NA,NA,NA,106,0.155425219941349,0,NA
"19502","4249720","Millerstown borough, Pennsylvania",704,1,1,82,480,72,2,8,29,"4249720",NA,NA,NA,NA,NA,NA,NA,NA,NA,164,0.341666666666667,0.00142045454545455,1
"19503","4215416","Colver CDP, Pennsylvania",806,0,0,67,650,18,0,0,101,"4215416",NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0.130769230769231,0,NA
"19504","4217136","Cresson borough, Pennsylvania",1719,4,4,194,1228,72,8,7,52,"4217136",NA,NA,NA,NA,NA,NA,NA,NA,NA,281,0.228827361563518,0.00232693426410704,1
"19505","4218000","Dale borough, Pennsylvania",1088,94,94,55,768,13,2,3,54,"4218000",NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0.0950520833333333,0.0863970588235294,1
"19506","4228328","Gallitzin borough, Pennsylvania",1592,0,0,115,1145,52,1,5,28,"4228328",NA,NA,NA,NA,NA,NA,NA,NA,NA,173,0.151091703056769,0,NA
"19507","4203984","Bally borough, Pennsylvania",1390,7,7,112,968,55,14,3,51,"4203984",NA,NA,NA,NA,NA,NA,NA,NA,NA,184,0.190082644628099,0.00503597122302158,1
"19508","4736580","Huntingdon town, Tennessee",3845,504,446,260,2596,133,20,17,77,"4736580",NA,NA,NA,NA,NA,NA,NA,NA,NA,430,0.165639445300462,0.131079323797139,0.884920634920635
"19509","4728380","Gadsden town, Tennessee",574,43,43,23,401,22,2,0,20,"4728380",NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0.117206982543641,0.0749128919860627,1
"19510","4746540","Maury City town, Tennessee",861,189,189,29,528,5,0,0,28,"4746540",NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0.0643939393939394,0.219512195121951,1
"19511","4707860","Bradford town, Tennessee",1238,82,82,48,750,26,0,0,20,"4707860",NA,NA,NA,NA,NA,NA,NA,NA,NA,74,0.0986666666666667,0.0662358642972536,1
"19512","4747000","Medina city, Tennessee",4209,587,587,617,2508,105,40,16,230,"4747000",NA,NA,NA,NA,NA,NA,NA,NA,NA,778,0.310207336523126,0.139463055357567,1
"19513","4715920","Coalmont city, Tennessee",940,0,0,23,612,22,0,22,51,"4715920",NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0.109477124183007,0,NA
"19514","4745100","McMinnville city, Tennessee",13695,327,253,795,9322,443,100,124,479,"4745100",NA,NA,NA,NA,NA,NA,NA,NA,NA,1462,0.156833297575628,0.0238773274917853,0.773700305810398
"19515","4770180","Sparta city, Tennessee",4937,321,266,224,3263,102,37,23,211,"4770180",NA,NA,NA,NA,NA,NA,NA,NA,NA,386,0.118296046582899,0.0650192424549321,0.828660436137072
"19516","4773900","Thompson's Station town, Tennessee",5456,99,99,1630,3428,316,30,116,214,"4773900",1,NA,NA,NA,NA,NA,NA,NA,1,2092,0.61026837806301,0.0181451612903226,1
"19517","4712100","Celina city, Tennessee",1848,113,101,80,1317,41,42,0,43,"4712100",NA,NA,NA,NA,NA,NA,NA,NA,NA,163,0.123766135155657,0.0611471861471861,0.893805309734513
"19518","4728560","Gallaway city, Tennessee",708,428,395,26,482,27,0,0,37,"4728560",NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0.109958506224066,0.604519774011299,0.922897196261682
"19519","4758840","Piperton city, Tennessee",2142,579,579,381,1649,171,50,42,66,"4758840",NA,NA,NA,NA,NA,NA,NA,NA,NA,644,0.390539721043056,0.2703081232493,1
"19520","5523575","Elm Grove village, Wisconsin",6153,147,147,1566,4289,670,278,159,167,"5523575",NA,NA,NA,NA,NA,NA,NA,NA,NA,2673,0.623222196316158,0.0238907849829352,1
"19521","5551375","Merton village, Wisconsin",3672,7,7,916,2198,361,41,29,129,"5551375",NA,NA,NA,NA,NA,NA,NA,NA,NA,1347,0.612829845313922,0.00190631808278867,1
"19522","5585875","West Milwaukee village, Wisconsin",4146,618,618,409,2897,122,0,1,177,"5585875",NA,NA,NA,NA,NA,NA,NA,NA,NA,532,0.183638246461857,0.149059334298119,1
"19523","5513375","Cedarburg city, Wisconsin",11527,84,75,3040,8130,1201,305,155,415,"5513375",NA,NA,NA,NA,NA,NA,NA,NA,NA,4701,0.578228782287823,0.00728723865706602,0.892857142857143
"19524","5544950","Little Chute village, Wisconsin",11484,53,53,1529,8060,216,59,44,538,"5544950",NA,NA,NA,NA,NA,NA,NA,NA,NA,1848,0.229280397022332,0.0046151166840822,1
"19525","5585300","West Allis city, Wisconsin",60025,4137,4035,8022,44187,2302,259,283,2433,"5585300",2,2,2,NA,1,NA,NA,1,NA,10866,0.24590943037545,0.0689212827988338,0.975344452501813
"19526","5577875","Sturgeon Bay city, Wisconsin",8885,212,184,1288,6598,279,209,50,245,"5577875",5,1,NA,NA,NA,NA,NA,NA,5,1826,0.276750530463777,0.0238604389420371,0.867924528301887
"19527","5563975","Poplar village, Wisconsin",599,13,13,85,408,22,4,3,10,"5563975",NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0.279411764705882,0.0217028380634391,1
"19528","5574575","Solon Springs village, Wisconsin",667,3,3,49,502,16,7,4,8,"5574575",NA,NA,NA,NA,NA,NA,NA,NA,NA,76,0.151394422310757,0.00449775112443778,1
"19529","5573200","Shell Lake city, Wisconsin",1320,12,9,157,935,46,14,8,15,"5573200",NA,NA,NA,NA,NA,NA,NA,NA,NA,225,0.240641711229947,0.00909090909090909,0.75
"19530","5578600","Sun Prairie city, Wisconsin",33321,2695,2686,6859,22452,2366,444,373,1127,"5578600",3,2,NA,NA,NA,NA,NA,NA,2,10042,0.447265277035453,0.0808799255724618,0.996660482374768
"19531","5537575","Ixonia CDP, Wisconsin",1911,23,23,308,1191,112,9,7,30,"5537575",NA,NA,NA,NA,NA,NA,NA,NA,NA,436,0.36607892527288,0.0120355834641549,1
"19532","5561025","Palmyra village, Wisconsin",1761,8,8,122,1262,53,7,0,66,"5561025",1,NA,NA,NA,NA,NA,NA,NA,NA,182,0.144215530903328,0.00454287336740488,1
"19533","5578980","Tainter Lake CDP, Wisconsin",2494,0,0,414,1895,267,48,26,88,"5578980",NA,NA,NA,NA,NA,NA,NA,NA,NA,755,0.398416886543536,0,NA
"19534","5508475","Blue Mounds village, Wisconsin",1094,9,9,145,693,35,9,9,30,"5508475",NA,NA,NA,NA,NA,NA,NA,NA,NA,198,0.285714285714286,0.00822669104204753,1
"19535","5525950","Fitchburg city, Wisconsin",29450,2781,2462,5955,19897,2368,887,965,1019,"5525950",1,NA,NA,NA,NA,NA,NA,NA,1,10175,0.511383625672212,0.0944312393887946,0.885293060050342
"19536","5550225","Mazomanie village, Wisconsin",1858,24,24,255,1279,77,16,7,38,"5550225",NA,NA,NA,NA,NA,NA,NA,NA,NA,355,0.27756059421423,0.0129171151776103,1
"19537","5573750","Shorewood Hills village, Wisconsin",2277,51,51,397,1586,329,326,332,88,"5573750",NA,NA,NA,NA,NA,NA,NA,NA,NA,1384,0.872635561160151,0.0223978919631094,1
"19538","5584350","Waunakee village, Wisconsin",13730,126,126,2970,8860,1213,275,262,537,"5584350",1,NA,NA,NA,NA,NA,NA,NA,1,4720,0.532731376975169,0.00917698470502549,1
"19539","5504550","Bangor village, Wisconsin",1200,2,2,147,875,38,3,8,48,"5504550",NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.224,0.00166666666666667,1
"19540","5577200","Stevens Point city, Wisconsin",26229,368,263,3581,14130,1067,260,395,6613,"5577200",11,3,NA,NA,NA,NA,NA,NA,9,5303,0.375300778485492,0.0140302718365168,0.714673913043478
"19541","5503775","Auburndale village, Wisconsin",744,4,4,87,503,15,5,8,20,"5503775",NA,NA,NA,NA,NA,NA,NA,NA,NA,115,0.228628230616302,0.00537634408602151,1
"19542","5507650","Biron village, Wisconsin",953,0,0,87,674,22,6,5,24,"5507650",NA,NA,NA,NA,NA,NA,NA,NA,NA,120,0.178041543026706,0,NA
"19543","5564175","Port Edwards village, Wisconsin",1739,5,5,182,1250,94,13,9,36,"5564175",NA,NA,NA,NA,NA,NA,NA,NA,NA,298,0.2384,0.00287521564117309,1
"19544","5540850","Ladysmith city, Wisconsin",3149,40,25,309,2126,75,41,16,48,"5540850",1,NA,NA,NA,NA,NA,NA,NA,NA,441,0.207431796801505,0.012702445220705,0.625
"19545","5536525","Hurley city, Wisconsin",1472,3,0,135,1173,37,16,4,43,"5536525",NA,NA,NA,NA,NA,NA,NA,NA,NA,192,0.163682864450128,0.00203804347826087,0
"19546","5554075","Montreal city, Wisconsin",756,0,0,88,547,20,0,2,38,"5554075",NA,NA,NA,NA,NA,NA,NA,NA,NA,110,0.20109689213894,0,NA
"19547","5553000","Milwaukee city, Wisconsin",594548,230371,226413,58874,369288,23904,4800,3280,40189,"5553000",291,118,33,25,10,7,3,4,81,90858,0.246035614479756,0.387472500117736,0.982819018018761
"19548","5578750","Sussex village, Wisconsin",10833,30,30,2566,7292,647,122,59,473,"5578750",1,1,NA,NA,NA,NA,NA,NA,1,3394,0.465441579813494,0.0027693159789532,1
"19549","5504475","Balsam Lake village, Wisconsin",800,23,4,83,618,17,14,0,6,"5504475",NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0.184466019417476,0.02875,0.173913043478261
"19550","5560100","Oostburg village, Wisconsin",2990,0,0,335,1960,146,12,26,108,"5560100",NA,NA,NA,NA,NA,NA,NA,NA,NA,519,0.264795918367347,0,NA
"19551","5518825","Darien village, Wisconsin",1704,3,3,91,1126,65,7,14,55,"5518825",NA,NA,NA,NA,NA,NA,NA,NA,NA,177,0.157193605683837,0.00176056338028169,1
"19552","5519500","Delavan Lake CDP, Wisconsin",2558,10,10,288,1901,195,16,10,30,"5519500",NA,NA,NA,NA,NA,NA,NA,NA,NA,509,0.26775381378222,0.00390930414386239,1
"19553","5523300","Elkhorn city, Wisconsin",9925,43,19,1211,6621,438,30,64,522,"5523300",2,NA,4,NA,2,NA,NA,1,1,1743,0.263253285002266,0.00433249370277078,0.441860465116279
"19554","5550750","Melrose village, Wisconsin",512,0,0,39,334,17,0,0,24,"5550750",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0.167664670658683,0,NA
"19555","5560875","Oxford village, Wisconsin",530,2,0,25,378,10,0,0,2,"5560875",NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0.0925925925925926,0.00377358490566038,0
"19556","5585575","Westfield village, Wisconsin",1369,22,22,69,834,43,3,0,45,"5585575",NA,NA,NA,NA,NA,NA,NA,NA,NA,115,0.1378896882494,0.0160701241782323,1
"19557","5563125","Plain village, Wisconsin",755,0,0,78,552,23,2,4,35,"5563125",NA,NA,NA,NA,NA,NA,NA,NA,NA,107,0.193840579710145,0,NA
"19558","5508265","Bloomfield village, Wisconsin",4708,30,30,408,2890,34,13,0,146,"5508265",NA,NA,NA,NA,NA,NA,NA,NA,NA,455,0.157439446366782,0.00637213254035684,1
